isbsg_project_id,project_prf_year_of_project,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_speed_of_delivery,project_prf_manpower_delivery_rate,project_prf_project_elapsed_time,project_prf_max_team_size,process_pmf_docs,tech_tf_tools_used,external_eef_organisation_type_banking_insurance_stock,external_eef_organisation_type_banking,external_eef_organisation_type_communications,external_eef_organisation_type_education_institution,external_eef_organisation_type_financial_banking_insurance_stock,external_eef_organisation_type_financial_property_and_business_services,external_eef_organisation_type_government,external_eef_organisation_type_medical_and_health_care,external_eef_organisation_type_transport_and_storage,external_eef_organisation_type_wholesale_and_retail_trade,external_eef_industry_sector_Banking,external_eef_industry_sector_Financial,project_prf_application_group_Business_Application,project_prf_application_group_Infrastructure_Software,project_prf_application_group_Missing,project_prf_application_group_Real_Time_Application,project_prf_application_group_business_application,project_prf_application_group_missing,project_prf_development_type_Enhancement,project_prf_development_type_New_Development,project_prf_development_type_Re_development,tech_tf_development_platform_MF,tech_tf_development_platform_MR,tech_tf_development_platform_Missing,tech_tf_development_platform_Multi,tech_tf_development_platform_PC,tech_tf_development_platform_Proprietary,tech_tf_language_type_3GL,tech_tf_language_type_4GL,tech_tf_language_type_5GL,tech_tf_language_type_Missing,functional_size_group_L_1000_2999,functional_size_group_M_100_999,functional_size_group_S_100,functional_size_group_XL_3000_8999,functional_size_group_XXL_9000_17999,project_prf_relative_size_L,project_prf_relative_size_M1,project_prf_relative_size_M2,project_prf_relative_size_Missing,project_prf_relative_size_S,project_prf_relative_size_XL,project_prf_relative_size_XS,project_prf_relative_size_XXL,project_prf_relative_size_XXS,project_prf_team_size_group_1,project_prf_team_size_group_15_20,project_prf_team_size_group_2,project_prf_team_size_group_21_30,project_prf_team_size_group_3_4,project_prf_team_size_group_31_40,project_prf_team_size_group_5_8,project_prf_team_size_group_9_14,project_prf_team_size_group_Missing,process_pmf_development_methodologies_agile_development,process_pmf_development_methodologies_lean,process_pmf_development_methodologies_missing,process_pmf_development_methodologies_unified_process,process_pmf_development_methodologies_waterfall_incl_linear_processing_and_ssadm,tech_tf_architecture_Client_server,tech_tf_architecture_Missing,tech_tf_architecture_Multi_tier,tech_tf_architecture_Multi_tier_Client_server,tech_tf_architecture_Multi_tier_with_web_public_interface,tech_tf_architecture_Stand_alone,external_eef_data_quality_rating_A,external_eef_data_quality_rating_B,external_eef_data_quality_rating_D,project_prf_case_tool_used_Missing,project_prf_case_tool_used_No,project_prf_case_tool_used_Yes,tech_tf_client_server_Don_t_Know,tech_tf_client_server_Missing,tech_tf_client_server_Yes,tech_tf_dbms_used_Missing,tech_tf_dbms_used_Yes
11225,2014,online analysis and reporting,C#,3.1860876,15.574354,20.306963,4.7363033,7.9785466,0.31441364,0.4072015,12.24382,1.1803033,7,0,0,1,1,1,0,0,1,1,0,0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
11705,2014,financial transaction process/accounting,C#,22.406857,1928.5282,1666.7515,39.425922,43.32539,0.60020816,0.51272726,21.93358,1.2114984,10,0,0,1,1,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
21776,2014,financial transaction process/accounting,SQL,2313.3577,44659.016,37686.8,123.24141,131.08545,55.930576,3.5591254,44.8622,11.304518,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11600,2014,financial transaction process/accounting,Java,1723.9121,20635.625,20007.71,16.731985,21.98181,68.72431,6.0037503,28.037971,4.9818625,13,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26855,2014,financial transaction process/accounting,ABAP,242.3529,3130.928,2937.2456,10.486705,10.927033,13.885936,3.3292482,24.467066,5.9986253,2,0,0,0,0,0,0,0,1,0,0,0,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25790,2014,financial transaction process/accounting,AppBuilder,682.7853,11276.721,9682.957,13.37521,12.886555,59.04466,4.053437,14.036269,5.669484,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22069,2014,financial transaction process/accounting,Java,224.81158,2362.0254,2512.8582,27.508986,26.988209,31.108982,4.045301,9.760086,3.6192954,6,2,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23002,2014,online analysis and reporting,.Net,165.14267,813.4067,851.48785,1.8732438,2.1898866,31.80431,5.670169,6.9766984,1.7034616,13,2,0,1,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
12425,2014,surveillance and security,C#,77.58822,259.77158,308.10806,2.4840367,2.9312317,6.542298,,7.1191654,1.2127352,8,0,0,1,0,0,0,0,0,0,0,1,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20680,2014,financial transaction process/accounting,Java,368.94937,515.23065,503.63,1.475554,1.479099,31.715504,3.005711,5.659613,1.9226454,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11957,2014,financial transaction process/accounting,Java,205.80962,11355.844,10188.857,81.007355,94.35524,8.668077,0.65319234,24.377752,3.764639,7,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30743,2014,financial transaction process/accounting,Pro*C,12.975111,650.05945,680.98016,28.059738,29.680162,4.9973507,,12.021408,3.2687411,3,2,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
25964,2014,financial transaction process/accounting,Java,12.075216,1796.977,1687.1338,49.052723,48.574852,0.48100477,0.38637984,45.73537,3.1458616,16,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
26865,2014,financial transaction process/accounting,MAPPER,33.604538,2175.5535,2336.5938,66.67397,69.03874,5.9832106,2.0724404,7.202257,3.7880654,7,0,0,1,0,0,0,1,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20820,2014,surveillance and security,Visual Basic,43.543182,601.0465,609.2854,17.621492,20.27172,2.8817246,0.59695953,28.710634,2.7703807,10,0,0,0,1,0,0,1,0,0,0,1,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25278,2014,financial transaction process/accounting,Visual Basic,187.63245,1538.9635,1407.4166,6.8273263,7.9277315,12.601534,4.7014856,25.02771,1.0421671,9,1,0,1,0,0,0,0,1,0,1,1,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11705,2014,financial transaction process/accounting,Java,411.11035,2599.7466,2923.4436,3.238271,4.5793824,25.43734,4.3605433,7.4749355,6.872982,10,2,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
31333,2014,financial transaction process/accounting,Visual C++,37.107494,1385.0302,1328.7081,37.062305,38.737144,10.09238,1.1973855,7.9447417,3.635224,5,0,0,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
23161,2014,missing,JavaScript,462.6991,3523.1707,3400.0964,8.695823,8.339714,136.18466,19.939327,4.473207,6.8075128,2,2,0,1,0,0,0,1,1,0,0,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
27765,2014,financial transaction process/accounting,Oracle,91.74285,905.3398,900.0108,28.37416,25.758848,13.750793,5.5364847,15.990295,3.4778519,2,0,0,1,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30345,2014,financial transaction process/accounting,iOS,142.06078,6499.0913,6297.2188,61.526447,66.91327,8.19025,3.113863,11.973497,5.446987,8,0,0,1,0,0,0,0,0,1,0,0,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
19455,2014,electronic data interchange,COBOL,147.54668,6819.3457,6786.9956,41.587296,42.371574,8.55754,0.929294,12.080447,2.071623,15,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25247,2014,financial transaction process/accounting,COBOL,252.76823,2848.2886,2806.5637,35.037334,39.543724,30.913666,2.2019281,9.379796,5.072186,6,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13784,2014,business application,Visual Basic,50.9162,4255.2,4305.923,21.745281,30.559048,1.201396,0.30177838,11.819389,1.8790523,7,0,0,1,0,0,0,0,0,0,0,1,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
23940,2014,financial transaction process/accounting,C#,169.7737,2279.8213,2097.0818,8.185729,8.940317,6.290644,0.97864383,15.426546,1.0997404,8,0,0,1,0,1,0,0,0,0,0,1,True,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11957,2014,online analysis and reporting,C#,9.38143,1196.3958,1092.2805,19.906042,21.859308,0.6366136,0.56942487,17.67059,1.2071518,12,0,0,1,0,0,0,0,0,1,0,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24528,2014,financial transaction process/accounting,COBOL,158.15622,669.60205,796.0713,2.5909557,3.1508555,17.131218,0.8765383,10.635357,3.3528073,4,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False
29653,2014,missing,PL/I,102.05343,2187.7358,1955.9076,25.569305,23.788284,11.948963,0.8072232,7.2309747,2.2147295,2,0,0,1,0,1,0,0,0,0,0,0,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
31969,2014,financial transaction process/accounting,"Shell, C",60.3563,3686.0093,3179.595,50.98848,41.299915,16.654146,4.8934836,12.981946,5.769219,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
11600,2014,online analysis and reporting,C#,939.4945,13347.214,13763.104,6.360705,9.6057625,68.35494,12.726291,10.656897,2.6419256,2,0,0,1,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
23066,2014,financial transaction process/accounting,Oracle,150.23691,3052.8633,3200.0754,22.623734,26.264296,45.7525,,2.4916902,7.6527886,6,2,0,1,0,1,0,1,0,1,0,0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
15561,2014,financial transaction process/accounting,Java,918.91766,5093.5337,5006.4297,6.5034947,7.989863,69.133965,,17.448528,4.3526726,6,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
23884,2014,financial transaction process/accounting; workflow support & management,Java,157.38068,642.3921,492.6895,1.6890512,1.6269882,13.824704,1.6507488,4.935299,2.152634,2,0,0,1,1,1,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
19052,2014,financial transaction process/accounting,C#,295.86975,8899.084,7975.377,35.915035,40.993164,22.353785,1.1693449,10.549619,3.6808903,2,0,0,0,0,0,0,1,0,0,0,0,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
13248,2014,financial transaction process/accounting,Java,231.96219,17985.568,16417.861,85.7622,91.280655,8.423311,2.2762227,38.304794,4.729956,16,2,0,1,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32529,2014,financial transaction process/accounting,C++,206.29109,3860.0535,3286.957,54.595905,50.351578,42.104088,,6.8986316,4.72932,5,0,0,0,0,0,0,1,0,0,0,0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
21154,2014,management or performance reporting; online analysis and reporting,Missing,167.21478,1532.1962,1666.3323,6.4314365,6.253868,13.744653,,10.670738,1.9204338,9,0,0,1,0,1,0,0,1,0,1,1,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
22842,2014,financial transaction process/accounting,Missing,659.1803,5136.193,5222.2017,3.916438,6.3930607,53.061558,,7.3225927,1.6662638,15,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30636,2014,missing,Java,406.7847,2370.3823,2065.781,3.546197,4.3582516,63.481117,2.7650237,19.27679,2.1213012,11,0,0,1,0,0,0,0,0,1,0,0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
28686,2014,financial transaction process/accounting,.Net,56.0741,3019.778,2368.911,66.15812,64.613335,13.54354,4.8974733,6.731581,5.3028927,16,2,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True
32060,2014,financial transaction process/accounting; workflow support & management,COBOL,115.17475,313.51865,322.9601,1.4542779,1.498527,16.664186,0.8305363,7.469244,1.9916767,2,5,0,1,0,0,0,0,1,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
16217,2014,management or performance reporting; online analysis and reporting,COBOL,503.03424,1529.584,1447.8195,1.5603229,1.7338299,92.72559,7.649386,4.3859262,2.1707606,2,0,0,1,0,1,0,0,0,0,0,0,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14832,2014,financial transaction process/accounting,Java,196.29991,4613.141,4895.548,20.973026,26.849514,10.024075,0.5816601,10.095844,4.193638,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21383,2014,financial transaction process/accounting,AppBuilder,209.25401,6866.395,6725.5527,51.311676,66.65069,36.841324,2.3239033,7.4672017,5.480658,5,0,0,1,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
31680,2014,financial transaction process/accounting,C#,189.03201,2220.9854,2697.6582,14.600859,18.820322,19.056768,0.7689424,7.5666986,1.3687867,5,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
23772,2014,financial transaction process/accounting,Visual Basic,37.84949,834.38763,987.8943,6.122683,7.195911,1.2509358,3.3657076,9.943275,1.4140072,16,2,0,1,0,0,0,0,0,0,0,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14919,2014,business application,Java,12.440912,300.1083,328.7274,16.991209,25.211243,15.998315,3.1330626,1.9120555,2.777984,2,0,0,1,1,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32107,2014,cards and payments,HLL/WB,158.32312,11232.827,8700.806,64.34792,55.374657,7.851911,0.33759513,11.405018,15.3657055,2,0,0,0,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
24481,2014,financial transaction process/accounting,.Net,524.34045,3429.2344,2731.5525,11.96473,12.27917,76.78712,10.13004,2.5725908,3.693161,4,0,0,1,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
32659,2014,financial transaction process/accounting,Java,3.1971803,183.82378,198.02544,36.933437,40.661926,0.41387615,0.50111693,4.074454,1.1051909,3,0,0,1,1,1,0,0,1,1,0,1,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
32714,2014,financial transaction process/accounting; workflow support & management,FOCUS,80.02806,187.74356,229.35529,3.5035775,2.9897766,27.583115,4.589943,3.0337393,1.1677201,5,4,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
26013,2014,business application,SQL,517.8349,7166.4937,6213.732,19.518002,19.92145,77.86705,6.5334983,8.76327,3.6986625,2,0,0,1,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False
31039,2014,online analysis and reporting,COBOL,168.33003,1531.1305,1702.5337,10.048973,10.920737,79.54077,3.586512,1.9608697,3.7816665,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
22069,2014,online analysis and reporting,COBOL,33.133232,1533.4117,1632.7368,23.036121,27.326044,1.2080789,,9.63759,1.2981228,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13190,2014,financial transaction process/accounting,ASP,181.18471,3029.705,2544.1147,28.031227,25.941002,55.04964,1.6560286,5.3839774,2.4486604,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
14319,2014,financial transaction process/accounting,Java,275.7639,8430.472,9211.023,38.194942,48.25462,33.58231,,5.670254,5.5538535,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
