isbsg_project_id,project_prf_year_of_project,external_eef_organisation_type,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_defect_density,project_prf_speed_of_delivery,project_prf_manpower_delivery_rate,project_prf_project_elapsed_time,project_prf_team_size_group,project_prf_max_team_size,process_pmf_docs,tech_tf_tools_used,project_prf_total_project_cost,process_pmf_development_methodologies_agile_development,process_pmf_development_methodologies_iterative,process_pmf_development_methodologies_joint_application_development_jad,process_pmf_development_methodologies_missing,process_pmf_development_methodologies_multifunctional_teams,process_pmf_development_methodologies_rapid_application_development_rad,process_pmf_development_methodologies_scrum,process_pmf_development_methodologies_timeboxing,process_pmf_development_methodologies_unified_process,process_pmf_development_methodologies_waterfall_incl_linear_processing_and_ssadm,external_eef_industry_sector_government,project_prf_application_group_business_application,project_prf_application_group_infrastructure_software,project_prf_application_group_mathematically_intensive_application,project_prf_application_group_missing,project_prf_application_group_real_time_application,project_prf_application_group_business_application,project_prf_application_group_missing,project_prf_development_type_enhancement,project_prf_development_type_new_development,project_prf_development_type_re_development,tech_tf_development_platform_mf,tech_tf_development_platform_mr,tech_tf_development_platform_missing,tech_tf_development_platform_multi,tech_tf_development_platform_pc,tech_tf_development_platform_proprietary,tech_tf_language_type_3gl,tech_tf_language_type_4gl,tech_tf_language_type_5gl,tech_tf_language_type_apg,tech_tf_language_type_missing,project_prf_relative_size_l,project_prf_relative_size_m1,project_prf_relative_size_m2,project_prf_relative_size_missing,project_prf_relative_size_s,project_prf_relative_size_xl,project_prf_relative_size_xs,project_prf_relative_size_xxs,tech_tf_architecture_client_server,tech_tf_architecture_missing,tech_tf_architecture_multi_tier,tech_tf_architecture_multi_tier_with_web_public_interface,tech_tf_architecture_stand_alone,tech_tf_architecture_stand_alone_1,tech_tf_client_server_don_t_know,tech_tf_client_server_missing,tech_tf_client_server_no,tech_tf_client_server_yes,tech_tf_dbms_used_missing,tech_tf_dbms_used_no,tech_tf_dbms_used_yes,project_prf_cost_currency_canada_dollar,project_prf_cost_currency_european_euro,project_prf_cost_currency_missing,project_prf_cost_currency_new_zealand_dollar,project_prf_cost_currency_united_kingdom_pound_sterling,project_prf_cost_currency_united_states_dollar,project_prf_currency_multiple_missing,project_prf_currency_multiple_no,project_prf_currency_multiple_yes_10_000,project_prf_case_tool_used_don_t_know,project_prf_case_tool_used_missing,project_prf_case_tool_used_no,project_prf_case_tool_used_yes
26914,1993,public administration,management information system,NATURAL,99,339,339,3.4,3.4,60.6,33.0,4.1,3.0,Missing,7.0,4,2,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
26938,2006,government,catalogue/register of things or events; customer relationship management,Oracle,1100,18693,19766,17.0,18.0,0.0,366.7,5.0,3.0,71-80,74.0,3,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
26994,2007,defence; government,reporting,COBOL,26,538,538,20.7,20.7,38.5,1.2,4.1,21.6,Missing,7.0,2,0,29811.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
27027,2005,government,management of licences and permits,Java,82,3524,3524,43.0,43.0,0.0,2.3,4.1,36.0,Missing,7.0,9,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
27034,2006,government,"document management; financial transaction process/accounting; image, video or sound processing",Visual Basic,447,29246,29246,65.4,65.4,82.8,12.8,0.4,35.0,31-40,35.0,15,4,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
27087,2005,government,"document management; financial transaction process/accounting; image, video or sound processing",COBOL,163,5985,5985,36.7,36.7,61.3,16.3,0.8,10.0,15-20,20.0,15,2,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
27115,2007,government,management of licences and permits,Java,77,1613,1613,20.9,20.9,13.0,10.7,4.1,7.2,Missing,7.0,8,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
27370,2013,government,business application,Java,5,28,28,5.6,5.6,0.0,1.4,4.1,3.6,Missing,7.0,2,0,1680.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
27417,2013,government,business application,Java,281,7850,7850,27.9,27.9,0.0,16.4,4.1,17.1,Missing,7.0,2,0,502400.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
27500,2014,government,business application,.Net,25,1206,1206,48.2,48.2,0.0,15.6,4.1,1.6,Missing,7.0,3,0,120600.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
27553,2006,government,"document management; financial transaction process/accounting; image, video or sound processing",COBOL,398,19306,19306,48.5,48.5,0.0,39.8,1.3,10.0,21-30,30.0,15,2,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
27580,2005,government,document management; logistic or supply planning & control; online analysis and reporting; personal productivity (e.g. spreadsheet),ABAP,236,1076,1076,4.6,4.6,50.8,59.0,9.8,4.0,05-Aug,6.0,14,4,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
27723,2010,government,business application,Oracle,50,455,455,9.1,9.1,0.0,16.1,4.1,3.1,Missing,7.0,2,0,29120.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
27804,1993,public administration,office information system,Missing,185,6249,6249,13.3,13.1,0.0,20.6,4.1,18.0,05-Aug,5.0,5,4,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
27831,1993,public administration,missing,NATURAL,214,701,701,3.3,3.3,0.0,71.3,23.8,3.0,03-Apr,3.0,2,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
27925,2006,government,telecom & network management,C,185,12443,12443,13.3,13.1,0.0,20.6,4.1,7.8,Sep-14,11.0,1,1,49753.0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
27957,2005,government,management of licences and permits,Java,138,2298,2298,16.7,16.7,0.0,15.3,4.1,9.0,Missing,7.0,9,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
27959,2007,government,financial transaction process/accounting; online analysis and reporting,ABAP,860,18825,18825,21.9,21.9,16.3,41.0,2.6,21.0,15-20,16.0,14,6,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
28082,1992,aerospace / automotive; computers & software; insurance; public administration,executive information system,C,429,7842,7842,18.3,18.3,0.0,20.6,4.1,10.0,05-Aug,5.5,5,5,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
28114,1992,public administration,missing,Missing,1419,2042,3193,13.3,2.3,0.0,129.0,32.3,11.0,03-Apr,4.0,2,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
28209,2008,government,management of licences and permits,COOL:Gen,54,2411,2411,44.6,44.6,0.0,5.9,4.1,9.1,Missing,7.0,8,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
28297,2007,government,management of licences and permits,COOL:Gen,33,723,723,21.9,21.9,60.6,2.4,4.1,13.5,Missing,7.0,8,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
28328,2005,public administration,missing,Oracle,961,10744,10744,11.2,11.2,0.0,35.1,4.1,27.4,Missing,7.0,3,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
28389,2008,government,management of licences and permits,Java,14,551,551,39.4,39.4,0.0,1.1,4.1,12.7,Missing,7.0,8,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
28439,2008,defence; government,financial transaction process/accounting,COBOL,29,387,387,13.3,13.3,0.0,2.1,4.1,13.9,Missing,7.0,2,0,34898.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
28450,2005,government,management of licences and permits,COOL:Gen,307,1729,1729,5.6,5.6,0.0,51.2,4.1,6.0,Missing,7.0,9,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
28484,2010,government,business application,Oracle,315,1888,1888,6.0,6.0,0.0,87.5,4.1,3.6,Missing,7.0,2,0,120800.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
28490,2008,defence; government,reporting,COBOL,14,355,355,25.4,25.4,142.9,0.7,4.1,19.9,Missing,7.0,2,0,11034.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
28503,2010,government,business application,Oracle,169,1103,1103,6.5,6.5,0.0,67.6,4.1,2.5,Missing,7.0,2,0,70560.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
28572,2005,government,catalogue/register of things or events,Java,41,360,360,8.8,8.8,0.0,41.0,20.5,1.0,2,2.0,11,0,128000.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
28576,2006,government,catalogue/register of things or events; customer relationship management,Oracle,1165,20828,21854,17.9,18.8,0.0,582.5,7.9,2.0,71-80,74.0,3,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
28600,2007,government,logistic or supply planning & control; management or performance reporting,C#,346,3476,3476,10.0,10.0,8.7,38.4,3.8,9.0,Sep-14,10.0,15,2,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
28657,2007,defence; government,financial transaction process/accounting,COBOL,111,872,872,7.9,7.9,9.0,5.1,4.1,21.6,Missing,7.0,2,0,76348.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
28728,2013,government,business application,ASP.Net,1011,6765,6765,6.7,6.7,0.0,153.2,4.1,6.6,Missing,7.0,2,0,432960.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
28746,2008,government,business application,.Net,870,3649,3649,4.2,4.2,0.0,170.6,4.1,5.1,Missing,7.0,2,0,233520.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
28884,2007,government,website,C#,1034,35426,35426,34.3,34.3,0.0,68.9,4.1,15.0,Missing,7.0,3,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
28886,2011,government,missing,.Net,373,626,626,1.7,1.7,0.0,339.1,4.1,1.1,Missing,7.0,2,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
28918,2005,government,financial transaction process/accounting,PL/I,206,2805,2805,13.6,13.6,38.8,25.8,4.3,8.0,05-Aug,6.0,14,2,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
29171,2013,government,business application,PHP,103,245,245,2.4,2.4,0.0,73.6,122.6,1.4,1,0.6,2,0,25672.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
29262,1992,public administration,missing,NATURAL,240,190,190,0.8,0.8,0.0,96.0,96.0,2.5,1,1.0,2,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
29294,2008,government,management of licences and permits,COOL:Gen,239,3299,3299,13.8,13.8,12.6,15.6,4.1,15.3,Missing,7.0,8,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
29366,1993,public administration,missing,NATURAL,209,560,560,2.7,2.7,0.0,29.9,14.9,7.0,2,2.0,2,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
29396,2007,defence; government,reporting,COBOL,55,898,898,16.3,16.3,0.0,2.5,4.1,21.6,Missing,7.0,2,0,38113.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
29397,2008,defence; government,financial transaction process/accounting,COBOL,31,342,342,11.0,11.0,96.8,1.8,4.1,17.1,Missing,7.0,2,0,20750.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
29422,2005,government,management of licences and permits,COOL:Gen,289,1435,1435,5.0,5.0,0.0,41.3,4.1,7.0,Missing,7.0,9,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
29458,2009,government,financial transaction process/accounting,A:G,84,2031,2031,24.2,24.2,0.0,2.6,0.4,32.0,05-Aug,7.0,14,2,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
29486,1993,public administration,missing,NATURAL,289,1557,1557,5.4,5.4,0.0,48.2,16.1,6.0,03-Apr,3.0,2,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
29628,2010,government,catalogue/register of things or events,C#,112,2134,2134,19.1,19.1,17.9,22.4,2.8,5.0,05-Aug,8.0,14,4,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
29715,2008,government,website,Oracle,424,1003,1003,2.4,2.4,0.0,141.3,4.1,3.0,Missing,7.0,3,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
29739,2012,government,business application,PHP,52,242,242,4.7,4.7,0.0,8.7,4.3,6.0,2,2.0,2,0,25462.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
29821,2009,government,"job, case, incident, project management",ASP.Net,73,2758,2758,37.8,37.8,68.5,12.2,1.7,6.0,05-Aug,7.0,15,2,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
29860,2008,defence; government,financial transaction process/accounting,COBOL,18,303,303,16.8,16.8,0.0,1.2,4.1,14.6,Missing,7.0,2,0,14028.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
30030,2010,government,business application,Oracle,116,938,938,8.1,8.1,0.0,48.3,4.1,2.4,Missing,7.0,2,0,59920.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
30436,2006,government,document management; management or performance reporting,C#,83,634,634,7.6,7.6,12.0,16.6,2.8,5.0,05-Aug,6.0,14,4,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
30466,2014,government,business application,.Net,4,684,684,171.0,171.0,0.0,5.7,4.1,0.7,Missing,7.0,3,0,68200.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
30524,2009,government,workflow support & management,PL/I,184,2951,2951,16.0,16.0,0.0,10.8,1.8,17.0,05-Aug,6.0,16,4,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
30550,1992,public administration,missing,NATURAL,1263,19699,19699,15.6,15.6,0.0,157.9,7.9,8.0,15-20,20.0,2,1,49753.0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
30593,2008,defence; government,financial transaction process/accounting,COBOL,23,338,338,14.7,14.7,0.0,1.3,4.1,17.6,Missing,7.0,2,0,15635.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
30598,2006,government,"document management; image, video or sound processing",COBOL,187,8442,8442,45.1,45.1,10.7,15.6,2.2,12.0,05-Aug,7.0,13,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
30608,2006,government,management of licences and permits,COOL:Gen,288,2677,2677,9.3,9.3,10.4,18.5,4.1,15.6,Missing,7.0,8,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
30710,2005,government,management of licences and permits,Java,580,6037,6037,10.4,10.4,0.0,41.4,4.1,14.0,Missing,7.0,9,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
30805,2007,defence; government,reporting,COBOL,346,7534,7534,21.8,21.8,0.0,16.0,4.1,21.6,Missing,7.0,2,0,236724.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
