isbsg_project_id,project_prf_year_of_project,project_prf_application_type,project_prf_functional_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_speed_of_delivery,project_prf_manpower_delivery_rate,project_prf_project_elapsed_time,project_prf_team_size_group,project_prf_max_team_size,process_pmf_docs,tech_tf_tools_used,project_prf_total_project_cost,process_pmf_development_methodologies_agile_development,process_pmf_development_methodologies_joint_application_development_jad,process_pmf_development_methodologies_multifunctional_teams,external_eef_industry_sector_medical_and_health_care,external_eef_organisation_type_biotech,external_eef_organisation_type_medical_and_health_care,external_eef_organisation_type_occupational_health_and_safety,project_prf_development_type_enhancement,project_prf_development_type_new_development,project_prf_relative_size_l,project_prf_relative_size_m1,project_prf_relative_size_m2,project_prf_relative_size_missing,project_prf_relative_size_s,project_prf_relative_size_xs,project_prf_relative_size_xxs,project_prf_cost_currency_european_euro,project_prf_cost_currency_missing,project_prf_cost_currency_united_states_dollar,project_prf_currency_multiple_missing,project_prf_currency_multiple_no
28908,2012,not recorded,13,513,513,39.5,39.5,1.6,0.1,8.0,21-30,29,2,0,28157,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
28965,2012,not recorded,52,6512,6512,125.2,125.2,2.7,0.1,19.0,31-40,31,2,0,394683,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
28972,2012,not recorded,4,218,218,54.5,54.5,1.0,0.1,4.0,05-Aug,8,2,0,7970,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
29026,2012,not recorded,17,331,331,19.5,19.5,1.9,0.2,9.0,Sep-14,9,2,0,7314,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
29057,2013,not recorded,5,704,704,140.8,140.8,0.7,0.0,7.0,15-20,19,2,0,29413,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
29133,2013,not recorded,70,5641,5641,80.6,80.6,6.4,0.2,11.0,21-30,26,2,0,147205,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
29164,2013,not recorded,6,1755,1755,292.5,292.5,0.7,0.0,9.0,15-20,19,2,0,61191,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
29177,2010,not recorded,138,10082,10082,73.1,73.1,12.5,0.1,11.0,81-90,88,2,0,483231,1,0,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True
29197,2012,not recorded,14,3752,3752,268.0,268.0,0.9,0.0,15.0,31-40,34,2,0,141085,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
29310,2008,hospital information system,2003,47493,47493,23.7,23.7,200.3,2.9,10.0,61-70,68,17,9,119674,1,1,1,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False
29323,2011,not recorded,156,9671,9671,62.0,62.0,17.3,0.3,9.0,51-60,56,2,0,423591,1,0,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True
29385,2012,not recorded,95,5610,5610,59.1,59.1,8.6,0.3,11.0,21-30,30,2,0,210801,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
29474,2012,not recorded,7,380,380,54.3,54.3,0.8,0.1,9.0,Sep-14,11,2,0,20373,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
29629,2011,not recorded,22,4247,4247,193.0,193.0,1.3,0.0,17.0,61-70,61,2,0,229810,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
29703,2012,not recorded,24,894,894,37.3,37.3,4.0,0.2,6.0,15-20,19,2,0,57131,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
29760,2013,not recorded,31,5749,5749,185.5,185.5,1.4,0.0,22.0,61-70,61,2,0,271872,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
29940,2011,not recorded,44,7164,7164,162.8,162.8,2.9,0.0,15.0,71-80,74,2,0,263736,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
30005,2012,not recorded,270,9008,9008,33.4,33.4,18.0,0.2,15.0,91-100,94,2,0,512823,1,0,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True
30008,2012,not recorded,57,4243,4243,74.4,74.4,3.4,0.0,17.0,81-90,84,2,0,261226,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
30026,2012,not recorded,19,1603,1603,84.4,84.4,1.6,0.0,12.0,41-50,49,2,0,101632,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
30122,2012,not recorded,107,5598,5598,52.3,52.3,4.9,0.1,22.0,61-70,66,2,0,230272,1,0,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True
30130,2013,not recorded,19,259,259,13.6,13.6,3.8,0.2,5.0,21-30,24,2,0,9511,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
30145,2013,not recorded,13,488,488,37.5,37.5,1.2,0.1,11.0,Sep-14,12,2,0,21780,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
30192,2012,not recorded,44,300,300,6.8,6.8,4.9,1.2,9.0,03-Apr,4,2,0,11289,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
30194,2012,not recorded,142,54087,54087,380.9,380.9,6.8,0.0,21.0,101+,172,2,0,2234765,1,0,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True
30277,2013,not recorded,28,476,476,17.0,17.0,2.5,0.1,11.0,15-20,17,2,0,22548,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
30338,2013,not recorded,371,33277,33277,89.7,89.7,20.6,0.2,18.0,101+,133,2,0,1781593,1,0,0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True
30498,2013,not recorded,3,1449,1449,483.0,483.0,0.2,0.0,14.0,31-40,39,2,0,77996,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
30548,2013,not recorded,27,948,948,35.1,35.1,3.4,0.1,8.0,31-40,32,2,0,28201,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
30604,2011,not recorded,7,2447,2447,349.6,349.6,0.6,0.0,11.0,41-50,47,2,0,105580,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
30616,2012,not recorded,27,3131,3131,116.0,116.0,2.5,0.0,11.0,61-70,64,2,0,143978,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
30702,2011,business application,255,844,844,3.3,3.3,102.0,0.1,2.5,Missing,36,2,0,54000,1,0,0,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
30827,2012,not recorded,24,2831,2831,118.0,118.0,1.3,0.0,19.0,31-40,40,2,0,104490,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
30837,2012,not recorded,33,184,184,5.6,5.6,5.5,0.6,6.0,Sep-14,9,2,0,6866,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
30868,2013,not recorded,40,8124,8124,203.1,203.1,3.1,0.1,13.0,51-60,57,2,0,350037,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
30886,2011,not recorded,7,762,762,108.9,108.9,0.7,0.1,10.0,Sep-14,11,2,0,48694,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
30936,2011,not recorded,13,1442,1442,110.9,110.9,3.3,0.1,4.0,21-30,30,2,0,62864,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
30948,2013,not recorded,5,1176,1176,235.2,235.2,0.5,0.0,10.0,15-20,19,2,0,47720,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
31131,2012,not recorded,8,8319,8319,1039.9,1039.9,0.3,0.0,29.0,81-90,88,2,0,495705,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
31279,2012,not recorded,15,2965,2965,197.7,197.7,1.4,0.0,11.0,31-40,31,2,0,129770,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
31324,2012,not recorded,250,20164,20164,80.7,80.7,27.8,0.3,9.0,91-100,99,2,0,1494342,1,0,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True
31351,2011,not recorded,51,722,722,14.2,14.2,17.0,1.2,3.0,Sep-14,14,2,0,26234,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
31419,2013,not recorded,38,7745,7745,203.8,203.8,3.5,0.1,11.0,51-60,57,2,0,273219,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
31471,2011,not recorded,10,724,724,72.4,72.4,1.1,0.0,9.0,21-30,24,2,0,41788,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
31481,2012,not recorded,21,1032,1032,49.1,49.1,2.6,0.1,8.0,21-30,22,2,0,58291,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
31599,2012,not recorded,5,4613,4613,922.6,922.6,0.3,0.0,20.0,51-60,60,2,0,251579,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
31713,2012,not recorded,86,32528,32528,378.2,378.2,3.1,0.0,28.0,101+,150,2,0,1368142,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
31775,2012,not recorded,251,38346,38346,152.8,152.8,17.9,0.1,14.0,101+,188,2,0,1960370,1,0,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True
31845,2012,not recorded,6,1849,1849,308.2,308.2,0.5,0.0,12.0,41-50,46,2,0,93772,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
31847,2013,not recorded,64,11496,11496,179.6,179.6,3.8,0.1,17.0,51-60,53,2,0,385764,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
31870,2012,not recorded,10,2800,2800,280.0,280.0,0.9,0.0,11.0,51-60,53,2,0,148260,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
31962,2011,not recorded,14,2615,2615,186.8,186.8,1.2,0.1,12.0,15-20,19,2,0,106731,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
31976,2011,not recorded,41,1225,1225,29.9,29.9,13.7,4.6,3.0,03-Apr,3,2,0,7953,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
32083,2012,not recorded,19,8771,8771,461.6,461.6,1.9,0.0,10.0,61-70,67,2,0,411386,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
32183,2012,not recorded,56,5078,5078,90.7,90.7,4.3,0.1,13.0,41-50,46,2,0,214738,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
32259,2012,not recorded,149,30901,30901,207.4,207.4,5.3,0.0,28.0,101+,150,2,0,1279921,1,0,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True
32322,2010,not recorded,40,141,141,3.5,3.5,20.0,10.0,2.0,2,2,2,0,1597,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
32401,2013,not recorded,79,4995,4995,63.2,63.2,7.2,0.2,11.0,41-50,46,2,0,261982,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
32466,2012,not recorded,32,2343,2343,73.2,73.2,5.3,0.2,6.0,21-30,29,2,0,86147,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
32487,2012,not recorded,19,3398,3398,178.8,178.8,1.6,0.0,12.0,31-40,34,2,0,146828,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
32488,2012,not recorded,15,1625,1625,108.3,108.3,1.2,0.1,13.0,21-30,21,2,0,53902,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
32518,2013,not recorded,28,473,473,16.9,16.9,5.6,0.4,5.0,Sep-14,14,2,0,19474,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
32525,2012,not recorded,8,1253,1253,156.6,156.6,0.6,0.0,14.0,15-20,18,2,0,45577,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
32544,2011,not recorded,24,9251,9251,385.5,385.5,2.4,0.0,10.0,91-100,100,2,0,430439,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
32593,2013,not recorded,12,1270,1270,105.8,105.8,1.5,0.1,8.0,15-20,15,2,0,45282,1,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
32596,2012,not recorded,6,3530,3530,588.3,588.3,0.2,0.0,25.0,31-40,38,2,0,118882,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
32618,2013,not recorded,41,535,535,13.0,13.0,8.2,0.5,5.0,15-20,17,2,0,27445,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
32729,2013,not recorded,83,5252,5252,63.3,63.3,3.8,0.1,22.0,51-60,57,2,0,234454,1,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
32738,2012,not recorded,6,233,233,38.8,38.8,2.0,0.3,3.0,05-Aug,7,2,0,1293,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
