<<<<<<< Updated upstream
<<<<<<< Updated upstream
<<<<<<< Updated upstream
ISBSG_Project_ID,Project_PRF_Year_of_Project,External_EEF_Industry_Sector,External_EEF_Organisation_Type,Project_PRF_Application_Type,Tech_TF_Primary_Programming_Language,Project_PRF_Functional_Size,Project_PRF_Relative_Size,Project_PRF_Normalised_Work_Effort_Level_1,Project_PRF_Normalised_Work_Effort,Project_PRF_Normalised_Level_1_PDR_ufp,Project_PRF_Normalised_PDR_ufp,Project_PRF_Speed_of_Delivery,Project_PRF_Project_Elapsed_Time,Project_PRF_Team_Size_Group,Project_PRF_Max_Team_Size,Process_PMF_Development_Methodologies,Process_PMF_Docs,Tech_TF_Tools_Used,External_EEF_Data_Quality_Rating_B,Project_PRF_Application_Group_Business_Application_Infrastructure_Software,Project_PRF_Application_Group_Infrastructure_Software,Project_PRF_Application_Group_Mathematically_intensive_application,Project_PRF_Application_Group_MathematicallyIntensive_Application,Project_PRF_Application_Group_Missing,Project_PRF_Application_Group_RealTime_Application,Project_PRF_Development_Type_New_Development,Project_PRF_Development_Type_Redevelopment,Tech_TF_Development_Platform_MF,Tech_TF_Development_Platform_MR,Tech_TF_Development_Platform_Missing,Tech_TF_Development_Platform_Multi,Tech_TF_Development_Platform_PC,Tech_TF_Development_Platform_Proprietary,Tech_TF_Language_Type_3GL,Tech_TF_Language_Type_4GL,Tech_TF_Language_Type_5GL,Tech_TF_Language_Type_APG,Tech_TF_Language_Type_ApG,Tech_TF_Language_Type_Missing,Project_PRF_CASE_Tool_Used_Missing,Project_PRF_CASE_Tool_Used_No,Project_PRF_CASE_Tool_Used_Yes,Tech_TF_Architecture_Missing,Tech_TF_Architecture_Multitier,Tech_TF_Architecture_Multitier__Client_server,Tech_TF_Architecture_Multitier_with_web_interface,Tech_TF_Architecture_Multitier_with_web_public_interface,Tech_TF_Architecture_Stand_alone,Tech_TF_Architecture_Standalone,Tech_TF_Client_Server_Missing,Tech_TF_Client_Server_No,Tech_TF_Client_Server_Not_Applicable,Tech_TF_Client_Server_Yes,Tech_TF_DBMS_Used_No,Tech_TF_DBMS_Used_Yes
32718,2010,Manufacturing,Manufacturing;,Selling Organisation;,PL/I,36.0,S,,912,,25.3,13.8,2.6,Missing,,Missing,8,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
32721,2007,Government,Government;,Financial transaction process/accounting;,PL/I,96.0,S,1011.0,1011,10.5,10.5,16.0,6.0,5-8,6.0,Missing,13,2.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
32725,2013,Banking,Government;Education Institution;Wholesale & Retail Trade;Transport & Storage;Communications;Medical and Health Care;Banking;,Surveillance and security;,C#,16.0,XS,42.0,42,2.6,2.6,1.3,12.0,1,1.0,Agile Development;,6,2.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
32726,2004,Missing,Missing,Financial application area;,Missing,132.0,M1,1294.0,1294,9.8,9.8,22.0,6.0,Missing,,Missing,2,4.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
32727,2000,Communication,Communications;,Missing,Missing,1471.0,L,2704.0,3258,1.8,2.2,163.4,9.0,21-30,22.0,Missing,4,0.0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
32728,2015,Communication,Telecommunications;,Customer relationship management;,Missing,541.0,M2,8771.0,8771,16.2,16.2,159.1,3.4,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
32729,2013,Medical & Health Care,Medical and Health Care;,not recorded;,Missing,83.0,S,5252.0,5252,63.3,63.3,3.8,22.0,51-60,57.0,Missing,2,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
32731,2007,Government,Government;,Online analysis and reporting;Personal productivity (e.g. spreadsheet);,Datastage,1048.0,L,7722.0,7722,7.4,7.4,65.5,16.0,5-8,7.0,Missing,14,0.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
32748,2001,Manufacturing,Manufacturing;,Missing,PL/I,902.0,M2,3748.0,22478,4.2,24.9,53.1,17.0,15-20,17.0,Missing,2,4.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
32753,2015,Communication,Telecommunications;,Customer relationship management;,Missing,63.0,S,1005.0,1005,16.0,16.0,,,Missing,,Waterfall (incl Linear Processing & SSADM);,3,5.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
32754,2015,Communication,Telecommunications;,Online. eSales;,Missing,74.0,S,1907.0,1907,25.8,25.8,15.1,4.9,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
32755,2002,Financial,"Financial, Property & Business Services;",Financial transaction process/accounting;,Missing,197.0,M1,1214.0,1214,6.2,6.2,,,Missing,,Missing,2,1.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
32756,2008,Government,Government;Defence;,Financial transaction process/accounting;,COBOL,23.0,XS,224.0,224,9.7,9.7,1.8,12.5,Missing,,Missing,2,8.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
32757,1998,Missing,Missing,Missing,Missing,291.0,M1,710.0,960,2.4,3.3,145.5,2.0,3-4,3.0,Missing,4,2.0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
32758,1995,Government,Government;,Management Information System;,COBOL,119.0,M1,,2312,,19.4,11.9,10.0,Missing,,Missing,5,6.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
32762,2014,Communication,Telecommunications;,Customer relationship management;,Java,50.0,S,556.0,556,11.1,11.1,11.6,4.3,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
32766,2000,Government,Public Administration;,Electronic Data Interchange;,C,45.0,S,60.0,80,1.3,1.8,45.0,1.0,3-4,3.0,Missing,5,4.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
32767,2009,Manufacturing,Manufacturing;,Cars selling;,Java,95.0,S,,1449,,15.3,15.8,6.0,Missing,,Missing,8,2.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
=======
=======
>>>>>>> Stashed changes
=======
>>>>>>> Stashed changes
ISBSG Project ID,Project (PRF) - Year of Project,External (EEF) - Industry Sector,External (EEF) - Organisation Type,Project (PRF) - Application Type,Project (PRF) - Functional Size,Project (PRF) - Normalised Work Effort Level 1,Project (PRF) - Normalised Work Effort,Project (PRF) - Normalised Level 1 PDR (ufp),Project (PRF) - Normalised PDR (ufp),Project (PRF) - Defect Density,Project (PRF) - Speed of Delivery,Project (PRF) - Manpower Delivery Rate,Project (PRF) - Project Elapsed Time,Project (PRF) - Max Team Size,Process (PMF) - Development Methodologies,Process (PMF) - Docs,Tech (TF) - Client Roles,Tech (TF) - Server Roles,Tech (TF) - Tools Used,People (PRF) - Project manage changes,People (PRF) - Personnel changes,Project (PRF) - Total project cost,External (EEF) - Data Quality Rating_B,External (EEF) - Data Quality Rating_C,External (EEF) - Data Quality Rating_D,Project (PRF) - Application Group_Infrastructure Software,Project (PRF) - Application Group_Mathematically-Intensive Application,Project (PRF) - Application Group_Missing,Project (PRF) - Application Group_Real-Time Application,Project (PRF) - Development Type_New Development,Project (PRF) - Development Type_Re-development,Tech (TF) - Development Platform_Missing,Tech (TF) - Development Platform_Multi,Tech (TF) - Development Platform_PC,Tech (TF) - Development Platform_Proprietary,Tech (TF) - Language Type_4GL,Tech (TF) - Language Type_5GL,Tech (TF) - Primary Programming Language_ABAP,Tech (TF) - Primary Programming Language_C#,Tech (TF) - Primary Programming Language_C++,Tech (TF) - Primary Programming Language_Java,Tech (TF) - Primary Programming Language_JavaScript,Tech (TF) - Primary Programming Language_Oracle,Tech (TF) - Primary Programming Language_PL/I,Tech (TF) - Primary Programming Language_Proprietary Agile Platform,Project (PRF) - Relative Size_M1,Project (PRF) - Relative Size_M2,Project (PRF) - Relative Size_Missing,Project (PRF) - Relative Size_S,Project (PRF) - Relative Size_XL,Project (PRF) - Relative Size_XS,Project (PRF) - Relative Size_XXS,Project (PRF) - Team Size Group_2,Project (PRF) - Team Size Group_21-30,Project (PRF) - Team Size Group_3-4,Project (PRF) - Team Size Group_41-50,Project (PRF) - Team Size Group_5-8,Project (PRF) - Team Size Group_61-70,Project (PRF) - Team Size Group_9-14,Project (PRF) - Team Size Group_Missing,Tech (TF) - Architecture_Missing,Tech (TF) - Architecture_Multi-tier,Tech (TF) - Architecture_Multi-tier with web public interface,Tech (TF) - Architecture_Stand alone,Tech (TF) - Client Server?_No,Tech (TF) - Client Server?_Yes,Tech (TF) - Web Development_Web,Tech (TF) - DBMS Used_Yes,"Project (PRF) - Cost currency_European, euro",Project (PRF) - Cost currency_Missing,"Project (PRF) - Cost currency_United States, dollar"
10279,2013,Banking,Government;Education Institution;Wholesale & Retail Trade;Transport & Storage;Communications;Medical and Health Care;Banking;,Surveillance and security;,26.0,52,52,2.0,2.0,,2.2,2.2,12.0,1.0,Agile Development;,6,Missing,Missing,2,,,,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
10317,2015,Government,Government;,Business Application;,8.0,816,816,102.0,102.0,0.0,7.3,,1.1,,Agile Development;,3,Missing,Missing,0,,,81500.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
10572,2014,Government,Government;,Business Application;,85.0,774,774,9.1,9.1,0.0,212.5,,0.4,,Agile Development;,3,Missing,Missing,0,,,69850.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
11278,2010,Service Industry,Community Services;,Workflow support & management;Complex process control;,89.0,4036,4036,45.3,45.3,56.2,17.8,2.0,5.0,9.0,Agile Development;,16,Data entry & validation;Data retrieval & presentation;Web/HTML browser;,HTML/web server;Security/authentication;,2,0.0,3.0,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
11497,2012,Banking,Government;Education Institution;Wholesale & Retail Trade;Transport & Storage;Communications;Medical and Health Care;Banking;,Surveillance and security;,31.0,88,88,2.8,2.8,,2.6,2.6,12.0,1.0,Agile Development;,6,Missing,Missing,2,,,,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
11509,2012,Communication,Telecommunications;,Online analysis and reporting;Embedded software - simple device control;Telecom & network management;,204.0,7805,7805,38.3,38.3,0.0,29.1,3.6,7.0,8.0,Missing,6,Missing,Missing,2,,,,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
11738,2012,Banking,Government;Education Institution;Wholesale & Retail Trade;Transport & Storage;Communications;Medical and Health Care;Banking;,Surveillance and security;,10.0,29,29,2.9,2.9,,0.8,0.8,12.0,1.0,Agile Development;,6,Missing,Missing,2,,,,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
11801,2009,Government,Government;,IdM;,63.0,2742,2742,43.5,43.5,47.6,6.3,0.8,10.0,8.0,Agile Development;,18,Web public interface;,Multi-user legacy application;,3,1.0,0.0,,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,True,False
12664,2014,Government,Government;,Business Application;,138.0,682,682,4.9,4.9,0.0,345.0,,0.4,,Agile Development;,3,Missing,Missing,0,,,61435.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
13026,2013,Banking,Government;Education Institution;Wholesale & Retail Trade;Transport & Storage;Communications;Medical and Health Care;Banking;,Surveillance and security;,5.0,27,27,5.4,5.4,,0.4,0.4,12.0,1.0,Agile Development;,6,Missing,Missing,2,,,,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
13120,2015,Service Industry,"Art , Events , Ticketing;","Document management;Financial transaction process/accounting;Online analysis and reporting;Stock control & order processing;Workflow support & management;Customer billing;Reservation system (eg. Airline, hotel);",46.0,20,28,0.4,0.6,43.5,23.0,11.5,2.0,2.0,Missing,7,Missing,Missing,0,,,,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False
13384,2012,Banking,Government;Education Institution;Wholesale & Retail Trade;Transport & Storage;Communications;Medical and Health Care;Banking;,Surveillance and security;,30.0,51,51,1.7,1.7,,2.5,2.5,12.0,1.0,Agile Development;,6,Missing,Missing,2,,,,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
13695,2013,Banking,Government;Education Institution;Wholesale & Retail Trade;Transport & Storage;Communications;Medical and Health Care;Banking;,Surveillance and security;,2.0,6,6,3.0,3.0,,0.2,0.2,12.0,1.0,Agile Development;,6,Missing,Missing,2,,,,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
13784,2013,Banking,Government;Education Institution;Wholesale & Retail Trade;Transport & Storage;Communications;Medical and Health Care;Banking;,Surveillance and security;,14.0,49,49,3.5,3.5,,1.2,1.2,12.0,1.0,Agile Development;,6,Missing,Missing,2,,,,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
14319,2010,Banking,Banking;,Auditing Management;,748.0,1518,1518,2.0,2.0,,249.3,,3.0,,Agile Development;,5,Missing,Missing,0,,,,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
14325,2009,Government,Government;,Financial transaction process/accounting;Management or performance reporting;Data Warehouse system;,498.0,19795,19795,39.7,39.7,,27.7,1.3,18.0,22.0,Agile Development;Unified Process;,18,Run a computer-human interface;Data entry & validation;Data retrieval & presentation;Web/HTML browser;Security;,Database server;File &/or print server;HTML/web server;Multi-user legacy application;,2,0.0,1.0,,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
14335,2011,Manufacturing,Aerospace / Automotive;,Mathematical modelling (finance or eng.);Software development tool;,456.0,5408,5408,11.9,11.9,0.0,50.7,10.1,9.0,5.0,Agile Development;,17,Run a computer-human interface;Data entry & validation;Web public interface;,Database server;HTML/web server;Mail server;Security/authentication;,7,1.0,1.0,,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,True,False
14345,2009,Education,"Education Institution;Electricity, Gas, Water;IEEE;",Content management system;Dynamic website;,114.0,429,429,3.8,3.8,,38.0,9.5,3.0,4.0,Agile Development;Personal Software Process (PSP);Unified Process;,18,Web/HTML browser;,Security/authentication;,4,0.0,0.0,17160.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False
14525,2010,Service Industry,Community Services;Government;Public administration;,Catalogue/register of things or events;,695.0,19606,19606,28.2,28.2,59.0,36.6,1.4,19.0,26.0,Agile Development;Scrum;,17,Business logic or rule processing;Data entry & validation;Data retrieval & presentation;,Database server;,2,2.0,2.0,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
14535,2009,Education,Education Institution;,Catalogue/register of things or events;Logistic or supply planning & control;,483.0,331,331,0.7,0.7,,120.8,24.2,4.0,5.0,Agile Development;,14,Missing,Missing,2,1.0,1.0,,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False
14621,2008,Service Industry,Food Processing;,Financial transaction process/accounting;Customer billing;,23.0,248,248,10.8,10.8,173.9,15.3,5.1,1.5,3.0,Agile Development;,15,Missing,Missing,2,0.0,0.0,4871.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
14928,2014,Government,Government;,Business Application;,88.0,551,551,6.3,6.3,0.0,220.0,,0.4,,Agile Development;,3,Missing,Missing,0,,,49753.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
15011,2010,Service Industry,Transport & Storage;,Auditing Management;,257.0,452,452,1.8,1.8,,85.7,,3.0,,Agile Development;,5,Missing,Missing,0,,,,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
15148,2014,Government,Government;,Business Application;,72.0,615,615,8.5,8.5,0.0,180.0,,0.4,,Agile Development;,3,Missing,Missing,0,,,55440.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
15558,2014,Government,Government;,Business Application;,45.0,1271,1271,28.2,28.2,0.0,32.1,,1.4,,Agile Development;,3,Missing,Missing,0,,,104200.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
15723,2012,Banking,Government;Education Institution;Wholesale & Retail Trade;Transport & Storage;Communications;Medical and Health Care;Banking;,Surveillance and security;,12.0,34,34,2.8,2.8,,1.0,1.0,12.0,1.0,Agile Development;,6,Missing,Missing,2,,,,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
16039,2010,Missing,All industry organization types;,Security/Authentication;,47.0,1002,1002,21.3,21.3,21.3,9.4,3.1,5.0,3.0,Agile Development;,19,Missing,HTML/web server;Security/authentication;,4,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
16563,2013,Banking,Government;Education Institution;Wholesale & Retail Trade;Transport & Storage;Communications;Medical and Health Care;Banking;,Surveillance and security;,9.0,23,23,2.6,2.6,,0.8,0.8,12.0,1.0,Agile Development;,6,Missing,Missing,2,,,,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
16712,2015,Service Industry,"Art , Events , Ticketing;","Document management;Financial transaction process/accounting;Online analysis and reporting;Stock control & order processing;Workflow support & management;Customer billing;Reservation system (eg. Airline, hotel);",97.0,20,89,0.2,0.9,51.5,32.3,16.2,3.0,2.0,Missing,7,Missing,Missing,0,,,,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False
17137,2014,Government,Government;,Business Application;,51.0,1222,1222,24.0,24.0,0.0,72.9,,0.7,,Agile Development;,3,Missing,Missing,0,,,100200.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
17275,2010,Service Industry,Transport & Storage;,Security Controls;,168.0,312,312,1.9,1.9,,56.0,,3.0,,Agile Development;,5,Missing,Missing,0,,,,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
17293,2013,Banking,Government;Education Institution;Wholesale & Retail Trade;Transport & Storage;Communications;Medical and Health Care;Banking;,Surveillance and security;,59.0,82,82,1.4,1.4,,4.9,4.9,12.0,1.0,Agile Development;,6,Missing,Missing,2,,,,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
17548,2010,Medical & Health Care,Medical and Health Care;,Clinical Archive;,116.0,112,112,1.0,1.0,,58.0,,2.0,,Agile Development;,5,Missing,Missing,0,,,,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
18118,2008,Financial,"Financial, Property & Business Services;",Customer billing/relationship management;,912.0,4110,4110,4.5,4.5,42.8,60.8,6.1,15.0,10.0,Agile Development;,16,Run a computer-human interface;Business logic or rule processing;Database server;,Database server;File &/or print server;HTML/web server;Mail server;Security/authentication;,5,0.0,1.0,,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
18119,2010,Government,Government;,IdM;,109.0,2715,2715,24.9,24.9,9.2,12.1,2.4,9.0,5.0,Agile Development;,18,Web public interface;,HTML/web server;Multi-user legacy application;,3,0.0,0.0,,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,True,False
18271,2009,Education,"Education Institution;Electricity, Gas, Water;University;",Course management system;Dynamic website;,177.0,694,694,3.9,3.9,,59.0,11.8,3.0,5.0,Personal Software Process (PSP);Unified Process;,18,Web/HTML browser;,Database server;HTML/web server;Security/authentication;,4,0.0,0.0,13880.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,False
18328,2012,Banking,Government;Education Institution;Wholesale & Retail Trade;Transport & Storage;Communications;Medical and Health Care;Banking;,Surveillance and security;,19.0,51,51,2.7,2.7,,1.6,1.6,12.0,1.0,Agile Development;,6,Missing,Missing,2,,,,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
18820,2014,Government,Government;,Business Application;,49.0,601,601,12.3,12.3,0.0,122.5,,0.4,,Agile Development;,3,Missing,Missing,0,,,54230.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
19161,2005,Electronics & Computers,Information Technology;,Web-based Application;,,36593,60047,,,,,,14.8,41.0,Agile Development;Iterative;,1,Missing,Missing,0,,,,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False
19256,2009,Education,"Education Institution;Electricity, Gas, Water;University;",Course management system;Dynamic website;,80.0,355,355,4.4,4.4,,26.7,6.7,3.0,4.0,Personal Software Process (PSP);Unified Process;,18,Web/HTML browser;,Database server;HTML/web server;Security/authentication;,4,0.0,0.0,8875.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False
19363,2013,Banking,Government;Education Institution;Wholesale & Retail Trade;Transport & Storage;Communications;Medical and Health Care;Banking;,Surveillance and security;,15.0,53,53,3.5,3.5,,1.3,1.3,12.0,1.0,Agile Development;,6,Missing,Missing,2,,,,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
19859,2012,Service Industry,Surveillance & Security;,Electronic Data Interchange;,82.0,225,225,2.7,2.7,,,,,2.0,Agile Development;,11,Run a computer-human interface;Business logic or rule processing;Data entry & validation;Data retrieval & presentation;,Database server;,4,0.0,0.0,,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
