isbsg_project_id,project_prf_year_of_project,external_eef_industry_sector,external_eef_organisation_type,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_defect_density,project_prf_speed_of_delivery,project_prf_manpower_delivery_rate,project_prf_project_elapsed_time,project_prf_team_size_group,project_prf_max_team_size,process_pmf_docs,tech_tf_tools_used,project_prf_application_group_business_application,project_prf_application_group_infrastructure_software,project_prf_application_group_mathematically_intensive_application,project_prf_application_group_mathematically_intensive_application_1,project_prf_application_group_missing,project_prf_application_group_real_time_application,external_eef_data_quality_rating_B,external_eef_data_quality_rating_C,external_eef_data_quality_rating_D,project_prf_development_type_New_Development,project_prf_development_type_Not_Defined,project_prf_development_type_Other,project_prf_development_type_POC,project_prf_development_type_Porting,project_prf_development_type_Re_development,tech_tf_development_platform_MF,tech_tf_development_platform_MR,tech_tf_development_platform_Missing,tech_tf_development_platform_Multi,tech_tf_development_platform_PC,tech_tf_development_platform_Proprietary,tech_tf_language_type_3GL,tech_tf_language_type_4GL,tech_tf_language_type_5GL,tech_tf_language_type_APG,tech_tf_language_type_ApG,tech_tf_language_type_Missing,project_prf_relative_size_M1,project_prf_relative_size_M2,project_prf_relative_size_Missing,project_prf_relative_size_S,project_prf_relative_size_XL,project_prf_relative_size_XS,project_prf_relative_size_XXL,project_prf_relative_size_XXS,project_prf_relative_size_XXXL,project_prf_case_tool_used_Missing,project_prf_case_tool_used_No,project_prf_case_tool_used_Yes,tech_tf_architecture_Missing,tech_tf_architecture_Multi_tier,tech_tf_architecture_Multi_tier_Client_server,tech_tf_architecture_Multi_tier_with_web_interface,tech_tf_architecture_Multi_tier_with_web_public_interface,tech_tf_architecture_Stand_alone,tech_tf_architecture_Stand_alone_1,tech_tf_client_server_Missing,tech_tf_client_server_No,tech_tf_client_server_Not_Applicable,tech_tf_client_server_Yes,tech_tf_dbms_used_No,tech_tf_dbms_used_Yes
14122,1994,Communication,communications,knowledge based,Missing,127.0,1927.5,1440.0,11.0,11.3,0.8500000000000001,7.5,4.8,17.0,Missing,7.0,4,0,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
30764,1996,Insurance,insurance,knowledge based,COBOL,237.0,1927.5,2472.0,11.0,10.4,0.8500000000000001,39.5,4.8,6.0,Missing,7.0,5,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
26294,1998,Wholesale & Retail,wholesale & retail trade,business enabling service,C,433.0,1927.5,17120.0,11.0,39.5,27.7,43.3,3.6,10.0,9-14,12.0,3,2,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
27167,2005,Communication,telecommunication,dsp,C,174.0,411.0,541.0,11.0,11.3,0.8500000000000001,28.6,4.8,4.0,5-8,7.0,0,0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
15175,2013,Communication,telecommunications,service order & activation management,ASAP,50.0,789.0,789.0,15.8,15.8,0.8500000000000001,4.5,4.8,11.0,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
21086,2014,Communication,telecommunications,service order & activation management,ASAP,63.0,1271.0,1271.0,20.2,20.2,0.8500000000000001,14.3,4.8,4.4,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
10989,2013,Communication,telecommunications,service order & activation management,ASAP,55.0,1288.0,1288.0,23.4,23.4,0.8500000000000001,26.2,4.8,2.1,Missing,7.0,3,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
22214,2002,Construction,engineering,customisation (add-ons) to a product data management system,C++,39.0,320.0,320.0,8.2,8.2,0.8500000000000001,3.5,4.8,11.0,Missing,7.0,2,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
28384,2002,Construction,engineering,customisation (add-ons) to a product data management system,C++,118.0,300.0,300.0,2.5,2.5,0.8500000000000001,10.7,4.8,11.0,Missing,7.0,2,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
13794,1998,Electronics & Computers,computers & software,interface,DELPHI,36.0,2247.0,2247.0,62.4,62.4,0.8500000000000001,3.4,1.7,10.7,2,2.0,2,0,0,1,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
30541,2002,Missing,maintenance,maintenance,C,108.0,7597.0,7597.0,70.3,70.3,0.8500000000000001,28.6,4.8,6.7,Missing,7.0,2,0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
14000,2010,Manufacturing,manufacturing,quality management,Java,168.0,1927.5,2953.0,11.0,17.6,0.0,16.2,4.8,10.4,Missing,7.0,8,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
28706,2010,Manufacturing,manufacturing,customer management,SQL,113.0,1927.5,1574.0,11.0,13.9,0.0,13.6,4.8,8.3,Missing,7.0,8,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
12629,2011,Manufacturing,manufacturing,design management,Java,158.0,1927.5,786.0,11.0,5.0,0.0,28.7,4.8,5.5,Missing,7.0,8,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
32019,2010,Manufacturing,manufacturing,design management,Java,76.0,1927.5,768.0,11.0,10.1,0.0,14.3,4.8,5.3,Missing,7.0,8,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
26207,2009,Manufacturing,manufacturing,design management,Java,83.0,1927.5,887.0,11.0,10.7,0.0,9.2,4.8,9.0,Missing,7.0,8,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
31852,2010,Manufacturing,manufacturing,gps portal,PHP,184.0,1927.5,707.0,11.0,3.8,0.0,68.1,4.8,2.7,Missing,7.0,8,4,0,0,0,1,0,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
31328,2002,Medical & Health Care,medical and health care,information systems (web),Pro*C,2046.0,12259.0,12259.0,6.0,6.0,0.8500000000000001,227.3,4.8,9.0,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
21197,2008,Government,government,catalogue/register of things or events; operating system or software utility,Java,84.0,1600.0,1600.0,19.0,19.0,0.8500000000000001,16.8,4.2,5.0,3-4,4.0,2,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
13400,1996,Electronics & Computers,computers & software,software development tool,PL/I,644.0,4500.0,4839.0,7.0,7.5,48.1,58.5,11.7,11.0,5-8,5.0,5,4,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
22423,2005,Government,government; public administration,software development tool,Java,174.0,1227.0,1227.0,11.0,11.3,0.8500000000000001,28.6,4.8,2.1,5-8,5.0,1,1,0,1,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True
28721,1999,Manufacturing,manufacturing,software development tool,XGML,1143.0,11755.0,11755.0,10.3,10.3,0.8500000000000001,672.4,4.8,1.7,Missing,7.0,3,0,0,1,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
21669,2011,Manufacturing,manufacturing,chemical risks information system,Java,806.0,1927.5,6393.0,11.0,7.9,9.9,73.9,4.8,10.9,Missing,7.0,8,2,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
32216,2010,Manufacturing,manufacturing,packaging visibility system,PL/I,97.0,1927.5,1273.0,11.0,13.1,0.0,16.7,4.8,5.8,Missing,7.0,8,2,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
31575,2010,Manufacturing,manufacturing,packaging visibility system,Java,79.0,1927.5,398.0,11.0,5.0,0.0,131.7,4.8,0.6,Missing,7.0,8,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
11079,2009,Manufacturing,manufacturing,customs informations management,Java,177.0,1927.5,4885.0,11.0,27.6,0.0,32.8,4.8,5.4,Missing,7.0,8,2,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
11002,2004,Missing,missing,network switch provisioning,C,55.0,4544.0,4544.0,82.6,82.6,0.8500000000000001,28.6,4.8,6.7,Missing,7.0,2,0,0,0,0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
12599,2004,Missing,missing,network switch provisioning,SQL,10.0,375.0,375.0,37.5,37.5,0.8500000000000001,28.6,4.8,6.7,Missing,7.0,2,0,0,0,0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
20945,2004,Missing,missing,network switch provisioning,C,81.0,4219.0,4219.0,52.1,52.1,0.8500000000000001,28.6,4.8,6.7,Missing,7.0,2,0,0,0,0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26489,2010,Manufacturing,manufacturing,diagnostic distribution  management,Java,127.0,1927.5,1791.0,11.0,14.1,15.7,27.0,4.8,4.7,Missing,7.0,8,4,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
23130,2007,Government,government,case management,C#,393.0,19163.0,19163.0,48.8,48.8,28.0,19.7,2.0,20.0,9-14,10.0,15,2,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
19757,2004,Government,government,catalogue/register of things or events; document management; online analysis and reporting,Java,127.0,1536.0,1536.0,12.1,12.1,0.8500000000000001,21.2,4.2,6.0,5-8,5.0,11,0,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
26733,2005,Government,government,catalogue/register of things or events; document management; online analysis and reporting,Java,649.0,4880.0,4880.0,7.5,7.5,0.8500000000000001,72.1,12.0,9.0,5-8,6.0,11,0,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
17989,2005,Government,government,catalogue/register of things or events; document management; online analysis and reporting,Java,107.0,1824.0,1824.0,17.0,17.0,0.8500000000000001,17.8,1.8,6.0,9-14,10.0,11,0,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
16575,2006,Government,government,electronic data interchange; trading,ASP,109.0,1090.0,1090.0,10.0,10.0,27.5,18.2,4.5,6.0,3-4,4.0,14,6,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
28500,1994,Construction,construction,functional specification system; office information system,PowerBuilder,502.0,2620.0,2620.0,5.2,5.2,0.8500000000000001,62.8,10.5,8.0,5-8,6.0,5,8,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
30360,2010,Manufacturing,manufacturing,test vehicles reporting,BO,129.0,1927.5,1371.0,11.0,10.6,0.0,26.9,4.8,4.8,Missing,7.0,8,4,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
10951,2010,Manufacturing,manufacturing,management and follow up of the parts,C,417.0,1927.5,7678.0,11.0,18.4,9.6,15.8,4.8,26.4,Missing,7.0,8,4,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
11802,2001,Insurance,insurance,(re-usable component); operating system or software utility,Java,279.0,385.0,385.0,1.4,1.4,3.6,139.5,139.5,2.0,1,1.0,10,0,0,1,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
16032,2001,Insurance,insurance,(re-usable component); operating system or software utility,Java,143.0,210.0,210.0,1.5,1.5,7.0,71.5,71.5,2.0,1,1.0,10,0,0,1,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
29398,2001,Insurance,insurance,(re-usable component); operating system or software utility,Java,70.0,147.0,147.0,2.1,2.1,14.3,35.0,35.0,2.0,1,1.0,10,0,0,1,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
20141,2006,Government,government,catalogue/register of things or events; online analysis and reporting,PL/I,198.0,2119.0,2119.0,10.7,10.7,30.3,19.8,4.0,10.0,5-8,5.0,13,2,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
32332,2010,Manufacturing,manufacturing,catalogue/register of things or events; online analysis and reporting,ABAP,9.0,205.0,205.0,22.8,22.8,0.8500000000000001,28.6,4.8,6.7,1,1.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
30169,2011,Manufacturing,manufacturing,car design,Visual Basic,411.0,1927.5,1992.0,11.0,4.8,24.3,42.8,4.8,9.6,Missing,7.0,8,4,0,0,0,1,0,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
18687,2011,Manufacturing,manufacturing,car design,Java,832.0,1927.5,1692.0,11.0,2.0,1.2,69.9,4.8,11.9,Missing,7.0,8,4,0,0,0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
29626,2010,Manufacturing,manufacturing,car design,Java,520.0,1927.5,1421.0,11.0,2.7,5.8,77.6,4.8,6.7,Missing,7.0,8,2,0,0,0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
12590,2014,Insurance,insurance,unknown,NATURAL,129.0,172.0,172.0,1.3,1.3,0.8500000000000001,92.1,4.8,1.4,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
20390,2014,Insurance,insurance,unknown,Missing,93.0,840.0,840.0,9.0,9.0,0.8500000000000001,23.8,4.8,3.9,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
17570,2013,Insurance,insurance,unknown,COBOL,221.0,518.0,518.0,2.3,2.3,0.8500000000000001,50.2,4.8,4.4,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
29120,2011,Manufacturing,manufacturing,management of car distribution,Java,251.0,1927.5,2586.0,11.0,10.3,0.0,11.3,4.8,22.2,Missing,7.0,8,4,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
13927,2000,Manufacturing,manufacturing,cost analysis,RPG,405.0,876.0,876.0,2.2,2.2,0.8500000000000001,135.0,4.8,3.0,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
24589,2010,Manufacturing,manufacturing,cost analysis,ABAP,43.0,1927.5,276.0,11.0,6.4,0.0,20.5,4.8,2.1,Missing,7.0,8,4,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
29529,2010,Manufacturing,manufacturing,cost analysis,ABAP,169.0,1927.5,1478.0,11.0,8.7,0.0,80.5,4.8,2.1,Missing,7.0,8,4,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
20770,2002,Wholesale & Retail,consumer goods,fixed asset,ABAP,1160.0,16960.0,16960.0,14.6,14.6,0.8500000000000001,163.4,4.8,7.1,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
29223,2002,Wholesale & Retail,consumer goods,fixed asset,ABAP,1149.0,16960.0,16960.0,14.8,14.8,0.8500000000000001,143.6,4.8,8.0,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
16199,2003,Communication,communications,business; network management,COBOL,342.0,445.0,695.0,1.3,2.0,0.8500000000000001,114.0,4.8,3.0,Missing,7.0,9,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
24538,2003,Communication,communications,business; network management,ASP,113.0,637.0,995.0,5.6,8.8,0.8500000000000001,113.0,4.8,1.0,Missing,7.0,9,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
13893,2003,Communication,communications,business; network management,COOL:Gen,372.0,2555.0,3992.0,6.9,10.7,0.8500000000000001,186.0,4.8,2.0,Missing,7.0,9,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
17768,2010,Manufacturing,manufacturing,production process documentation,Java,197.0,1927.5,4629.0,11.0,23.5,0.0,37.9,4.8,5.2,Missing,7.0,8,4,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
29950,2010,Manufacturing,manufacturing,selling reporting,Missing,30.0,1927.5,490.0,11.0,16.3,0.0,5.9,4.8,5.1,Missing,7.0,8,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
27731,2010,Manufacturing,manufacturing,selling reporting,Missing,41.0,1927.5,457.0,11.0,11.1,0.0,10.8,4.8,3.8,Missing,7.0,8,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
31664,2004,Service Industry,transport & storage,customer data repository with applicatin interface,Java,916.0,26940.0,26940.0,29.4,29.4,0.8500000000000001,152.7,4.8,6.0,Missing,7.0,15,7,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
21645,2009,Manufacturing,manufacturing,catalogue for it products and it services,C,20.0,1927.5,1426.0,11.0,71.3,200.0,3.1,4.8,6.4,Missing,7.0,8,2,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
12614,2010,Manufacturing,building automation,building automation; device or interface driver; embedded software - simple device control; protocol linux arm9,C,229.0,3910.0,3910.0,17.1,17.1,0.0,19.1,6.4,12.0,3-4,3.0,15,4,0,0,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
24649,1996,Insurance,insurance,knowledge-based app. w/ interactive & batch dbs,Missing,18.0,1927.5,260.0,11.0,14.4,0.8500000000000001,4.5,4.8,4.0,Missing,7.0,4,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
16735,1996,Insurance,insurance,knowledge-based app. w/ interactive & batch dbs,Missing,62.0,1927.5,650.0,11.0,10.5,0.8500000000000001,4.1,4.8,15.0,Missing,7.0,4,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
29857,2010,Manufacturing,manufacturing,car test management,Java,92.0,1927.5,1634.0,11.0,17.8,32.6,11.1,4.8,8.3,Missing,7.0,8,4,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
21445,2005,Government,government,"job, case, incident, project management; management or performance reporting",ABAP,285.0,2973.0,2973.0,10.4,10.4,3.5,35.6,2.7,8.0,9-14,13.0,14,4,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
29012,2010,Manufacturing,manufacturing,simulation of the behaviour of vehicles on the road,C++,129.0,1927.5,255.0,11.0,2.0,7.8,21.5,4.8,6.0,Missing,7.0,8,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
