isbsg_project_id,project_prf_year_of_project,external_eef_industry_sector,external_eef_organisation_type,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_speed_of_delivery,project_prf_project_elapsed_time,process_pmf_docs,tech_tf_tools_used,project_prf_max_team_size,project_prf_application_group_Infrastructure_Software,project_prf_application_group_Mathematically_Intensive_Application,project_prf_application_group_Missing,project_prf_application_group_Real_Time_Application,project_prf_application_group_business_application,project_prf_application_group_missing,project_prf_development_type_New_Development,project_prf_development_type_Not_Defined,project_prf_development_type_POC,project_prf_development_type_Re_development,tech_tf_development_platform_MR,tech_tf_development_platform_Missing,tech_tf_development_platform_Multi,tech_tf_development_platform_PC,tech_tf_development_platform_Proprietary,tech_tf_language_type_3GL,tech_tf_language_type_4GL,tech_tf_language_type_5GL,tech_tf_language_type_ApG,tech_tf_language_type_Missing,project_prf_relative_size_M1,project_prf_relative_size_M2,project_prf_relative_size_Missing,project_prf_relative_size_S,project_prf_relative_size_XL,project_prf_relative_size_XS,project_prf_relative_size_XXL,project_prf_relative_size_XXS,project_prf_case_tool_used_Missing,project_prf_case_tool_used_No,project_prf_case_tool_used_Yes,tech_tf_architecture_Missing,tech_tf_architecture_Multi_tier,tech_tf_architecture_Multi_tier_Client_server,tech_tf_architecture_Multi_tier_with_web_public_interface,tech_tf_architecture_Stand_alone,tech_tf_client_server_Missing,tech_tf_client_server_No,tech_tf_client_server_Not_Applicable,tech_tf_client_server_Yes,tech_tf_dbms_used_No,tech_tf_dbms_used_Yes,project_prf_team_size_group_Missing
18945,2006,Banking,"financial, property & business services",management information system,HLL/WB,680.9728,24846,26855,36.30007,40.550213,35.325615,6.668265,2,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False
10151,2002,Financial,"financial, property & business services",business application,COBOL,5.971791,241,335,20.609962,24.202528,0.8726157,1.4393584,2,0,,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
10621,1996,Banking,banking,management information system,COBOL,276.59335,2511,1363,4.8260264,4.081642,50.960346,4.6679435,6,3,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
12086,2005,Banking,"financial, property & business services",management information system,COBOL,133.64636,1216,2129,6.864597,11.617899,16.368336,21.436108,4,2,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
31631,2000,Banking,banking,transaction/production system,PowerBuilder,125.3219,573,1337,8.8547,11.147963,13.5636015,10.304636,10,2,,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
12600,2002,Banking,banking,management information system,Missing,410.93625,5836,4268,4.1979656,4.9543853,57.105972,2.313314,3,1,,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
15267,1995,Financial,"financial, property & business services",client server; financial transaction process/accounting,Visual FoxPro,1224.9469,5896,11776,25.835615,35.83827,149.08798,3.668851,2,1,,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
13009,1997,Financial,"financial, property & business services",client server,Pro*C,96.14993,1507,1520,6.250653,6.934465,57.077316,1.4263701,2,1,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
23950,2001,Banking,banking,sales contact management,C++,29.398054,384,111,8.004856,7.645664,17.936672,6.947298,2,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
26234,2001,Financial,credit card processor,client server; financial transaction process/accounting,Java,169.5195,562,276,7.1558194,8.5365925,91.51615,2.31995,2,0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
28851,2005,Financial,"financial, property & business services",missing,AppBuilder,29.81136,253,182,9.0803585,7.0050955,16.358973,4.3332047,3,0,,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
28589,2005,Banking,"financial, property & business services",client server; financial transaction process/accounting,COBOL,731.2453,8491,9848,1.8943337,3.7639415,72.614914,5.6964307,6,2,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
22135,2003,Financial,"financial, property & business services",client server; financial transaction process/accounting,XML,98.84307,1164,1788,12.249458,11.860978,13.930492,6.48938,3,0,,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
18144,2014,Banking,banking,missing,COBOL,4.088028,57,20,16.118032,19.161583,9.02983,3.6666214,1,0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False
16350,1996,Banking,"financial, property & business services",client server,COBOL,142.2908,697,878,16.379953,21.40867,46.37438,3.9901521,4,6,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
23512,2005,Banking,banking,transaction/production system,Access,74.876305,6759,8175,41.239937,45.618965,19.42698,9.408162,6,0,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
24131,2009,Banking,"financial, property & business services",missing,DELPHI,162.76852,3065,651,12.976165,7.092324,24.464876,5.1279354,2,0,,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False
17558,2001,Banking,"financial, property & business services",management information system,Shell,238.88664,9526,10081,9.567365,10.64295,91.10312,7.065508,6,9,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
32130,2000,Banking,banking,client server; financial transaction process/accounting,HLL/WB,840.43616,7845,8763,23.302917,18.308298,46.47453,19.569551,5,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
18608,2014,Financial,"financial, property & business services",data warehouse; financial transaction process/accounting,Oracle,28.151009,250,463,39.543037,39.078022,5.9198685,13.149897,4,0,,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
13047,1999,Financial,"financial, property & business services",management information system,Missing,661.91046,55,21,1.6385962,0.73298013,50.97707,3.071193,3,0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
29248,2002,Banking,"financial, property & business services",missing,MAPPER,190.10912,3934,6172,10.387626,10.564548,10.825781,18.542606,3,1,,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
24376,2004,Banking,"financial, property & business services",client server; financial transaction process/accounting,C#,118.96669,1982,2232,10.433209,7.264498,30.24128,8.356676,2,0,,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
18438,1997,Financial,"financial, property & business services",business application,COBOL,3.1008928,15,13,4.3921947,7.3591366,1.3633598,0.83539593,3,0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
17558,2000,Financial,"financial, property & business services",business application,COBOL,96.9924,425,665,6.6550617,8.049298,40.599083,3.0921838,1,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
21574,1996,Banking,banking,management information system,Missing,207.28572,36,150,3.3794906,4.2179914,77.68668,6.2522116,4,8,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
29265,2011,Banking,"financial, property & business services",client server; financial transaction process/accounting,NATURAL,392.68185,77,128,3.1396306,3.96641,58.766335,9.773646,5,2,,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
30950,2002,Financial,"financial, property & business services",client server; financial transaction process/accounting,AppBuilder,581.96497,10049,15118,15.896877,24.159279,60.330044,9.702352,2,0,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
23385,1998,Banking,"financial, property & business services",data warehouse; financial transaction process/accounting,Missing,441.39987,17582,20870,18.158007,18.639189,35.270844,10.971549,3,3,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,True,True,False
26775,2011,Banking,banking,transaction/production system,Oracle,60.72928,1684,1576,4.817286,3.8678539,17.832047,10.881244,2,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
26038,2005,Banking,banking,client server; financial transaction process/accounting,PowerBuilder,58.69606,727,111,8.906192,8.732068,10.24857,11.823172,9,11,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
10898,2009,Banking,banking,electronic data interchange,Missing,63.202675,1228,1879,25.741455,30.622114,8.0586195,1.6980294,5,2,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
19557,2000,Financial,"financial, property & business services",business application,Oracle,968.663,3260,5586,4.1650577,5.039062,92.08073,12.863831,4,11,,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False
12377,1995,Financial,"financial, property & business services",business application,COBOL,265.9047,1993,2349,10.535682,6.9576,15.841635,13.815397,3,5,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
28043,1998,Banking,"financial, property & business services",client server; financial transaction process/accounting,Jam,465.60947,4722,4574,3.9150188,5.69492,53.343334,3.7269447,8,2,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
20525,2004,Banking,banking,client server; financial transaction process/accounting,Missing,213.09784,17285,16600,16.757181,18.859232,16.307665,16.651674,2,0,,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
24585,1994,Financial,"financial, property & business services",accounting system,COBOL,69.405716,16,30,3.4516451,3.1390407,2.8509557,2.416723,5,2,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
31817,2000,Financial,"financial, property & business services",client server; financial transaction process/accounting,Visual Basic,1463.1785,14225,12431,5.395649,4.3487206,90.98971,20.657349,4,3,,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
18124,2001,Banking,"financial, property & business services",transaction/production system,COBOL,163.52844,6421,6996,25.085224,32.580063,54.609406,8.427309,3,3,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
21575,2004,Banking,"financial, property & business services",client server; financial transaction process/accounting,Java,47.690517,1611,2849,5.3074265,7.024521,4.789739,18.929777,3,4,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False
27865,2005,Banking,banking,missing,Java,140.85556,210,277,1.6288621,1.9478406,34.178864,6.9913297,4,0,,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,True,False
17293,2003,Financial,"financial, property & business services",surveillance and security,EASYTRIEVE,285.29648,358,1021,5.8048034,7.1714363,52.945698,6.2084017,3,0,,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
15416,1998,Banking,banking,data warehouse; financial transaction process/accounting,PL/I,123.127945,2203,1461,35.851063,27.104227,18.700119,9.419658,3,2,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
12069,2007,Banking,banking,management information system,PL/I,497.05566,4742,4556,16.493765,13.342207,41.71596,7.6501284,5,4,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
25195,2000,Financial,"financial, property & business services",client server; financial transaction process/accounting,PL/I,349.9518,6400,6673,29.096321,28.453138,64.24449,2.456712,3,1,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False
28760,1999,Financial,"financial, property & business services",missing,C#,238.80373,258,153,0.57121634,0.33138698,91.76016,0.9436601,4,1,,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
11738,2003,Financial,"financial, property & business services",data warehouse; financial transaction process/accounting,Missing,474.41138,26389,18525,5.808024,5.6974597,25.450224,12.655764,4,0,,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
28199,2005,Financial,"financial, property & business services",client server; financial transaction process/accounting,COBOL,59.769707,2065,2511,27.123215,30.055603,13.063562,5.553056,5,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False
23489,2006,Banking,"financial, property & business services",client server; financial transaction process/accounting,C,576.2513,2090,2077,2.811415,2.360173,44.144127,9.613745,1,0,,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
20430,2005,Banking,banking,missing,Missing,26.187792,1846,1384,34.662125,30.66606,4.14477,4.9722114,8,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False
13676,2005,Banking,banking,surveillance and security,COBOL,686.39233,12573,13611,27.980436,25.907963,23.971674,10.285858,2,0,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
14267,1998,Banking,banking,client server; financial transaction process/accounting,PowerBuilder,1590.1718,8906,10455,3.237764,3.2271116,165.54468,4.4934254,4,5,,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
11538,2000,Banking,banking,transaction/production system,Missing,240.41655,2752,3199,65.45911,73.20211,23.466702,1.721137,2,1,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
25123,2008,Banking,"financial, property & business services",management information system,Missing,412.40494,12060,22712,16.035522,26.158102,22.391869,12.348608,4,1,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
18539,2003,Banking,banking,management information system,Missing,149.88882,3979,6665,12.010365,13.783674,56.234592,4.372813,3,2,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False
27392,2006,Financial,"financial, property & business services",client server; financial transaction process/accounting,COBOL,66.49825,214,76,19.212568,15.716274,2.9442556,6.7624087,3,0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
13133,2000,Banking,"financial, property & business services",client server; financial transaction process/accounting,Missing,17.292088,296,164,12.141318,12.663984,7.9943914,6.231353,1,0,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
16217,2001,Banking,"financial, property & business services",client server; financial transaction process/accounting,Missing,364.278,1194,926,2.452776,2.3504288,55.806618,8.822086,4,1,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
32275,2010,Banking,banking,transaction/production system,PowerBuilder,293.7104,2146,5397,34.250446,43.712475,19.496403,13.639905,2,0,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
16897,2002,Banking,"financial, property & business services",client server; financial transaction process/accounting,COBOL,13.012245,1387,734,24.109955,15.503819,2.9376204,15.133842,4,2,,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False
19827,2010,Financial,"financial, property & business services",office information system,Missing,113.75024,539,1338,4.6856365,5.706658,16.98515,5.232135,4,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
27770,1999,Banking,banking,management information system,C++,128.7707,36,29,4.648947,6.908782,39.53603,3.5653985,3,1,,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
20457,2001,Financial,"financial, property & business services",office information system,Java,2.518968,151,40,8.212642,6.6190243,4.043609,1.4862878,4,2,,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
15047,2004,Banking,"financial, property & business services",transaction/production system,RALLY,760.0518,4606,2365,8.964037,4.548701,200.64297,1.6248412,4,6,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
15986,1991,Financial,"financial, property & business services",management information system,C++,386.86237,1964,2830,1.3798229,1.2190709,55.71971,12.151088,2,4,,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,True,False
15288,2004,Financial,"financial, property & business services",customer billing/relationship management,PL/I,30.46953,635,446,15.535749,13.394958,0.7142459,4.3085284,3,2,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
26721,2011,Financial,"financial, property & business services",client server; financial transaction process/accounting,Missing,127.06332,6309,10576,26.827257,36.90777,11.954433,12.976981,1,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
14487,1999,Financial,finance,management information system,C,970.0415,5418,8168,20.04527,22.367796,65.49705,11.972435,7,0,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
23987,2000,Banking,banking,client server; financial transaction process/accounting,C#,59.644455,3290,3192,34.456337,34.69303,2.4633427,9.677559,6,1,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
13189,2004,Banking,banking,client server,PowerBuilder,94.74794,780,1498,14.329794,13.850531,11.010779,6.7895575,4,5,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False
28826,1998,Financial,"financial, property & business services",management information system,Missing,388.7235,2499,3706,25.457085,27.844404,33.694153,11.364253,4,2,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
16115,2002,Banking,banking,sales contact management,Visual Basic,146.09167,180,97,2.4049828,2.5558188,37.94798,10.618387,5,3,,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
31585,2011,Banking,banking,office information system,PL/I,156.8239,13,27,4.4506154,5.225538,1.5272257,12.747379,1,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
30627,1997,Banking,banking,office information system,Missing,91.35685,5929,4527,66.30697,71.621216,10.648995,10.1707945,3,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
26234,2009,Banking,banking,missing,DELPHI,106.202354,1658,1903,5.485187,4.5906153,48.572468,2.1628687,2,1,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
10500,2001,Banking,banking,management information system,Missing,761.2643,6824,7132,39.737293,35.27753,75.41023,9.609943,3,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
26775,2001,Financial,"financial, property & business services",surveillance and security,Java,287.29446,295,276,4.9604645,7.422313,50.5602,5.89755,6,10,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
29499,2010,Banking,banking,office information system,Missing,1095.1893,14238,12450,21.244108,14.600997,38.409134,6.8796296,5,0,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
11399,1999,Financial,credit card processor,data warehouse; financial transaction process/accounting,PowerBuilder,491.28433,6249,4972,5.4676604,5.2326694,31.63975,11.126501,3,0,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
12179,1999,Banking,"financial, property & business services",data warehouse; financial transaction process/accounting,Oracle,302.0399,7871,9394,9.7429085,10.716566,26.455116,1.8683918,3,0,,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
22308,1992,Financial,finance,transaction/production system,COBOL,903.1792,7306,6335,3.4907255,2.9180274,138.80261,3.1528206,2,4,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
20146,2004,Banking,banking,client server; financial transaction process/accounting,Missing,178.25078,13940,16491,45.607918,46.543865,24.432444,13.344006,4,2,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False
16437,2000,Financial,"financial, property & business services",client server; financial transaction process/accounting,COBOL,221.65146,955,1368,22.196402,23.880123,6.268841,10.441032,4,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32095,2000,Banking,"financial, property & business services",office information system,PL/I,21.326757,24,26,5.0956717,7.620346,12.251207,1.2458262,2,0,,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
25278,1999,Banking,banking,office information system,C#,78.767944,170,318,8.972442,9.975018,8.1785965,13.126357,4,0,,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
27752,2000,Banking,banking,client server; financial transaction process/accounting,SQL,4.8427415,4021,4123,68.13479,83.325264,1.3628358,2.6881115,4,1,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
