isbsg_project_id,project_prf_year_of_project,external_eef_industry_sector,external_eef_organisation_type,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_speed_of_delivery,project_prf_project_elapsed_time,project_prf_team_size_group,project_prf_max_team_size,process_pmf_development_methodologies,process_pmf_docs,tech_tf_tools_used,project_prf_application_group_business_application,project_prf_application_group_infrastructure_software,project_prf_application_group_mathematically_intensive_application,project_prf_application_group_mathematically_intensive_application_1,project_prf_application_group_missing,project_prf_application_group_real_time_application,external_eef_data_quality_rating_b,external_eef_data_quality_rating_c,external_eef_data_quality_rating_d,project_prf_development_type_new_development,project_prf_development_type_not_defined,project_prf_development_type_other,project_prf_development_type_poc,project_prf_development_type_porting,project_prf_development_type_re_development,tech_tf_development_platform_mf,tech_tf_development_platform_missing,tech_tf_development_platform_mr,tech_tf_development_platform_multi,tech_tf_development_platform_pc,tech_tf_development_platform_proprietary,tech_tf_language_type_3gl,tech_tf_language_type_4gl,tech_tf_language_type_5gl,tech_tf_language_type_apg,tech_tf_language_type_missing,project_prf_relative_size_m1,project_prf_relative_size_m2,project_prf_relative_size_missing,project_prf_relative_size_s,project_prf_relative_size_xl,project_prf_relative_size_xs,project_prf_relative_size_xxl,project_prf_relative_size_xxs,project_prf_relative_size_xxxl,project_prf_case_tool_used_missing,project_prf_case_tool_used_no,project_prf_case_tool_used_yes,tech_tf_architecture_missing,tech_tf_architecture_multi_tier,tech_tf_architecture_multi_tier_client_server,tech_tf_architecture_multi_tier_with_web_interface,tech_tf_architecture_multi_tier_with_web_public_interface,tech_tf_architecture_stand_alone,tech_tf_architecture_standalone,tech_tf_client_server_missing,tech_tf_client_server_no,tech_tf_client_server_not_applicable,tech_tf_client_server_yes,tech_tf_dbms_used_no,tech_tf_dbms_used_yes
26251,2004,missing,missing,financial application area,java,31.0,112.0,112.0,3.6,3.6,31.0,1.0,missing,7.0,missing,2,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
26254,2013,insurance,insurance,unknown,missing,129.0,1117.0,1117.0,8.7,8.7,25.3,5.1,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26255,2006,missing,missing,financial transaction process/accounting,dotnet,139.0,302.0,302.0,11.2,11.6,26.8,0.8,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
26256,2003,banking,banking,missing,cobol,134.0,2164.0,2164.0,16.1,16.1,14.9,9.0,missing,7.0,missing,3,0,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26258,2006,communication,communications,embedded system/real_time application,missing,139.0,171.0,171.0,11.2,11.6,26.8,6.0,missing,7.0,waterfall (incl linear processing & ssadm),3,0,0,0,0,0,0,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
26264,2005,communication,communications,relatively complex application,missing,36.0,408.0,408.0,11.3,11.3,26.8,6.0,missing,7.0,waterfall (incl linear processing & ssadm),3,0,0,0,0,1,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
26267,2010,government,government,business application,oracle,122.0,793.0,793.0,6.5,6.5,61.0,2.0,missing,7.0,missing,2,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26270,1999,insurance,insurance,missing,cobol,4183.0,1593.0,3115.0,11.2,0.7,522.9,8.0,missing,7.0,missing,4,1,0,0,0,0,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
26271,2003,service industry,"agriculture, forestry, fishing, hunting; government",complex process control; device or interface driver; financial transaction process/accounting; online analysis and reporting,c/al,349.0,3703.0,3703.0,10.6,10.6,43.6,8.0,missing,7.0,missing,11,3,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
26272,2000,construction,construction,sales contact management,visual basic,2248.0,13299.0,13299.0,5.9,5.9,249.8,9.0,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
26274,2013,communication,telecommunications,online. esales,missing,116.0,1590.0,1590.0,13.7,13.7,32.2,3.6,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
26277,2013,medical & health care,medical and health care,not recorded,missing,13.0,7465.0,7465.0,574.2,574.2,1.1,12.0,71_80,72.0,missing,2,0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26279,2008,insurance,insurance,missing,pl/i,271.0,1270.0,1270.0,4.7,4.7,38.2,7.1,missing,7.0,waterfall (incl linear processing & ssadm),7,2,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
26280,2004,missing,missing,missing,missing,78.0,950.0,950.0,12.2,12.2,25.2,3.1,missing,7.0,missing,2,0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26282,2004,missing,missing,missing,assembler,73.0,651.0,651.0,8.9,8.9,31.7,2.3,missing,7.0,missing,2,0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26284,2000,communication,communications,decision support system,cobol,143.0,705.0,849.0,4.9,5.9,35.8,4.0,3_4,3.0,missing,4,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
26289,2007,government,government,logistic or supply planning & control; management or performance reporting,powerbuilder,285.0,3942.0,3942.0,13.8,13.8,19.0,15.0,15_20,15.0,missing,12,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
26290,2012,medical & health care,medical and health care,not recorded,missing,35.0,8581.0,8581.0,245.2,245.2,3.5,10.0,51_60,53.0,missing,2,0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26292,1994,banking,banking,transaction/production system,easytrieve,103.0,759.0,759.0,7.4,7.4,14.7,7.0,2,2.0,missing,5,2,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
26294,1998,wholesale & retail,wholesale & retail trade,business enabling service,c_lang,433.0,1593.0,17120.0,11.2,39.5,43.3,10.0,9_14,12.0,missing,3,2,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
26295,2006,missing,missing,financial transaction process/accounting,dotnet,139.0,317.0,317.0,11.2,11.6,26.8,1.6,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
26297,2012,communication,telecommunications,customer relationship management,pl/sql,62.0,2137.0,2137.0,34.5,34.5,14.8,4.2,missing,7.0,waterfall (incl linear processing & ssadm),3,0,0,0,0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
26299,1996,insurance,insurance,transaction/production system,cobol,110.0,1434.0,1434.0,13.0,13.0,7.3,15.0,missing,7.0,joint application development (jad); multifunctional teams,6,8,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
26300,2006,missing,missing,financial transaction process/accounting,java,139.0,1936.0,1936.0,11.2,11.6,26.8,7.7,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
26301,1999,communication,communications,missing,oracle,191.0,2952.0,2952.0,15.5,15.5,47.8,4.0,9_14,9.0,missing,4,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26313,1991,utilities,"electricity, gas, water",management information system,cobol,773.0,17033.0,17033.0,22.0,22.0,26.8,6.0,missing,7.0,missing,5,4,1,0,0,0,0,0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
26315,2014,insurance,insurance,unknown,missing,203.0,1963.0,1963.0,9.7,9.7,33.8,6.0,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26317,2004,government,government,online analysis and reporting,java,156.0,1216.0,1216.0,7.8,7.8,15.6,10.0,3_4,4.0,missing,11,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
26318,2006,manufacturing,manufacturing,embedded system/real_time application,missing,139.0,16727.0,16727.0,11.2,11.6,26.8,6.0,missing,7.0,waterfall (incl linear processing & ssadm),3,0,0,0,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
26322,2012,medical & health care,medical and health care,not recorded,missing,80.0,2053.0,2053.0,25.7,25.7,8.9,9.0,21_30,21.0,missing,2,0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26325,1999,banking,banking,missing,cobol,150.0,900.0,900.0,6.0,6.0,12.5,12.0,missing,7.0,missing,3,0,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26331,2004,banking,banking,web_based application,java,1800.0,4803.0,12000.0,2.7,6.7,2000.0,0.9,9_14,10.0,missing,2,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
26332,2004,manufacturing,aerospace / automotive,system software,csharp,139.0,7014.0,8352.0,11.2,11.6,26.8,5.7,9_14,11.0,missing,0,0,0,1,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
26336,1998,missing,missing,missing,missing,900.0,2098.0,2098.0,2.3,2.3,225.0,4.0,5_8,6.0,missing,4,0,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26339,1994,wholesale & retail,distribution,inventory control,telon,511.0,3500.0,3500.0,6.8,6.8,56.8,9.0,missing,7.0,missing,5,3,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True
26340,1994,communication,communications,decision support system; management information system,access,407.0,994.0,994.0,2.4,2.4,21.4,19.0,2,2.0,missing,5,8,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
26341,1998,banking,banking,management information system,powerbuilder,115.0,1593.0,2179.0,11.2,18.9,38.3,3.0,missing,7.0,multifunctional teams,5,2,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
26343,2002,missing,missing,transaction/production system,missing,2180.0,34662.0,34662.0,15.9,15.9,119.8,18.2,missing,7.0,missing,2,0,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
26348,2005,banking,banking,financial transaction process/accounting,cobol,180.0,2484.0,2484.0,13.8,13.8,26.8,6.0,missing,7.0,missing,3,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26356,2013,insurance,insurance,unknown,missing,53.0,62.0,62.0,1.2,1.2,53.0,1.0,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26362,2006,missing,missing,financial transaction process/accounting,java,139.0,240.0,240.0,11.2,11.6,26.8,1.1,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
26363,2002,financial,"financial, property & business services",financial transaction process/accounting,missing,275.0,1222.0,1222.0,4.4,4.4,26.8,6.0,missing,7.0,missing,2,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
26365,2002,missing,missing,transaction/production system,cobol,265.0,1945.0,1945.0,7.3,7.3,38.4,6.9,3_4,4.0,missing,2,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
26370,2010,manufacturing,manufacturing,cars selling,java,298.0,1593.0,2128.0,11.2,7.1,114.6,2.6,missing,7.0,missing,8,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
26373,2006,insurance,insurance,missing,cobol,41.0,132.0,132.0,3.2,3.2,5.9,7.0,missing,7.0,waterfall (incl linear processing & ssadm),3,2,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
26379,2005,communication,communications,relatively complex application,missing,63.0,2038.0,2038.0,32.3,32.3,26.8,6.0,missing,7.0,waterfall (incl linear processing & ssadm),3,0,0,0,0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
26381,2004,missing,missing,missing,missing,1367.0,12135.0,12135.0,8.9,8.9,67.0,20.4,missing,7.0,missing,2,0,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26382,2003,communication,communications,geographic or spatial information system,cpp,106.0,7111.0,7111.0,67.1,67.1,7.8,13.6,5_8,8.0,missing,14,4,0,0,0,1,0,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
26383,1997,insurance,insurance,transaction/production system,hps,119.0,1593.0,4162.0,11.2,35.0,39.7,3.0,missing,7.0,missing,4,3,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
26386,2002,manufacturing,chemicals,logistic or supply planning & control,cobol,987.0,1120.0,1120.0,1.1,1.1,897.3,1.1,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
26388,2002,medical & health care,medical and health care,logistic or supply planning & control,pl/sql,1040.0,4357.0,4357.0,4.2,4.2,104.0,10.0,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
26389,2002,electronics & computers,electronics,stock control & order processing,visual basic,360.0,963.0,963.0,2.7,2.7,128.6,2.8,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
26401,2008,manufacturing,aerospace / automotive,software for machine control,c_lang,33.0,313.0,313.0,9.5,9.5,1.4,24.0,missing,7.0,missing,2,0,0,0,0,0,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26407,2003,missing,missing,missing,cpp,21.0,491.0,491.0,23.4,23.4,2.0,10.3,missing,7.0,missing,2,0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26410,1999,manufacturing,manufacturing,stock control & order processing,basic,919.0,1746.0,1746.0,1.9,1.9,437.6,2.1,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
26411,1997,missing,missing,missing,cpp,148.0,1593.0,5100.0,11.2,34.5,24.7,6.0,missing,7.0,missing,3,0,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
26414,1997,missing,missing,missing,smalltalk,139.0,1593.0,18400.0,11.2,11.6,26.8,9.0,missing,7.0,missing,3,0,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
26417,2001,electronics & computers,computers & software,financial transaction process/accounting,asp,360.0,2450.0,2450.0,6.8,6.8,60.0,6.0,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
26418,1996,insurance,insurance,transaction/production system,missing,6340.0,1593.0,164764.0,11.2,26.0,634.0,10.0,missing,7.0,missing,5,1,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
26421,2009,manufacturing,manufacturing,purchasing,java,397.0,1593.0,5882.0,11.2,14.8,39.7,10.0,missing,7.0,missing,8,4,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
26422,2009,education,"education institution; electricity, gas, water; university",course management system; dynamic website,java,223.0,509.0,509.0,2.3,2.3,74.3,3.0,5_8,5.0,personal software process (psp); unified process,18,4,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
26424,2006,missing,missing,financial transaction process/accounting,dotnet,139.0,924.0,924.0,11.2,11.6,26.8,2.8,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
26431,1999,insurance,insurance,missing,cpp,252.0,1593.0,6821.0,11.2,27.1,22.9,11.0,missing,7.0,missing,4,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
26432,2003,service industry,transport & storage,logistic or supply planning & control,oracle,193.0,1688.0,1688.0,8.7,8.7,24.1,8.0,missing,7.0,missing,3,0,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
26433,2011,medical & health care,medical and health care,not recorded,missing,39.0,3719.0,3719.0,95.4,95.4,2.4,16.0,31_40,36.0,missing,2,0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26434,2012,medical & health care,medical and health care,not recorded,missing,18.0,5632.0,5632.0,312.9,312.9,2.3,8.0,61_70,70.0,missing,2,0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26435,2001,communication,communications,financial transaction process/accounting,visual basic,992.0,7800.0,7800.0,7.9,7.9,76.3,13.0,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
26439,1996,communication,communications,knowledge based,missing,1100.0,1593.0,1119.0,11.2,1.0,550.0,2.0,missing,7.0,rapid application development (rad),4,0,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
26441,2003,communication,communications,business; customer billing/relationship management,missing,108.0,1611.0,2517.0,14.9,23.3,36.0,3.0,missing,7.0,missing,9,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
26445,2015,insurance,insurance,unknown,pl/sql,84.0,160.0,160.0,1.9,1.9,35.0,2.4,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26453,2012,medical & health care,medical and health care,not recorded,missing,10.0,7824.0,7824.0,782.4,782.4,0.3,30.0,41_50,41.0,missing,2,0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26457,2013,insurance,insurance,unknown,java,128.0,952.0,952.0,7.4,7.4,106.7,1.2,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26459,2015,communication,telecommunications,online. esales,missing,108.0,3288.0,3288.0,30.4,30.4,27.7,3.9,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
