isbsg_project_id,project_prf_year_of_project,external_eef_industry_sector,external_eef_organisation_type,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_defect_density,project_prf_speed_of_delivery,project_prf_manpower_delivery_rate,project_prf_project_elapsed_time,project_prf_team_size_group,project_prf_max_team_size,process_pmf_development_methodologies,process_pmf_docs,tech_tf_tools_used,people_prf_personnel_changes,project_prf_application_group_business_application,project_prf_application_group_infrastructure_software,project_prf_application_group_mathematically_intensive_application,project_prf_application_group_mathematically_intensive_application_1,project_prf_application_group_missing,project_prf_application_group_real_time_application,external_eef_data_quality_rating_B,external_eef_data_quality_rating_C,external_eef_data_quality_rating_D,project_prf_development_type_New_Development,project_prf_development_type_Not_Defined,project_prf_development_type_Other,project_prf_development_type_POC,project_prf_development_type_Porting,project_prf_development_type_Re_development,tech_tf_development_platform_MF,tech_tf_development_platform_MR,tech_tf_development_platform_Missing,tech_tf_development_platform_Multi,tech_tf_development_platform_PC,tech_tf_development_platform_Proprietary,tech_tf_language_type_3GL,tech_tf_language_type_4GL,tech_tf_language_type_5GL,tech_tf_language_type_APG,tech_tf_language_type_ApG,tech_tf_language_type_Missing,project_prf_relative_size_M1,project_prf_relative_size_M2,project_prf_relative_size_Missing,project_prf_relative_size_S,project_prf_relative_size_XL,project_prf_relative_size_XS,project_prf_relative_size_XXL,project_prf_relative_size_XXS,project_prf_relative_size_XXXL,project_prf_case_tool_used_Missing,project_prf_case_tool_used_No,project_prf_case_tool_used_Yes,tech_tf_architecture_Missing,tech_tf_architecture_Multi_tier,tech_tf_architecture_Multi_tier_Client_server,tech_tf_architecture_Multi_tier_with_web_interface,tech_tf_architecture_Multi_tier_with_web_public_interface,tech_tf_architecture_Stand_alone,tech_tf_architecture_Stand_alone_1,tech_tf_client_server_Missing,tech_tf_client_server_No,tech_tf_client_server_Not_Applicable,tech_tf_client_server_Yes,tech_tf_dbms_used_No,tech_tf_dbms_used_Yes
16001,2005,Communication,telecommunication,client server,C,193.0,1019.0,1063.0,9.9,10.8,2.9,30.25,4.8,3.8,5-8,6.0,missing,0,0,0.0,0,0,0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
23690,2005,Banking,banking,client server,Visual Basic,590.0,1228.0,1697.0,2.1,2.9,2.9,268.2,26.8,2.2,9-14,10.0,missing,2,0,0.0,1,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
29719,2005,Missing,missing,web-based application,Script Language,193.0,1068.0,1182.0,9.9,10.8,2.9,30.25,4.8,1.0,9-14,10.0,missing,0,0,0.0,0,0,0,0,1,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
11196,2005,Missing,missing,mainframe,COBOL,100.0,486.0,552.0,4.9,5.5,0.0,58.8,11.8,1.7,5-8,5.0,missing,2,0,0.0,0,0,0,0,1,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
16672,2005,Communication,communications,relatively complex application,Missing,29.0,553.0,553.0,19.1,19.1,2.9,30.25,4.8,7.0,Missing,7.0,waterfall (incl linear processing & ssadm),3,0,0.0,0,0,0,1,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
25788,1996,Banking,banking,office information system,TELON,146.0,1742.0,1742.0,11.9,11.9,13.7,20.9,5.2,7.0,3-4,4.0,missing,5,4,0.0,1,0,0,0,0,0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
23734,2001,Communication,telecommunication,missing,Missing,23.0,691.0,691.0,30.0,30.0,2.9,11.5,4.8,2.0,Missing,7.0,missing,3,4,0.0,0,0,0,0,0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
11385,2000,Missing,missing,transaction/production system,Assembler,115.0,3562.0,3562.0,31.0,31.0,2.9,15.1,7.6,7.6,2,2.0,missing,2,0,0.0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
20366,2001,Missing,missing,transaction/production system,Assembler,115.0,1828.0,1828.0,15.9,15.9,2.9,9.0,3.0,12.8,3-4,3.0,missing,2,1,0.0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
29712,2000,Wholesale & Retail,wholesale & retail trade,management information system,COOL:Gen,412.0,2260.0,10553.0,9.9,25.6,2.9,34.3,4.8,12.0,Missing,7.0,missing,4,2,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
28446,2003,Communication,communications,business; network management,COOL:Gen,370.0,2200.0,3438.0,5.9,9.3,2.9,123.3,4.8,3.0,Missing,7.0,missing,9,0,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
22696,1998,Communication,communications,transaction/production system,COOL:Gen,548.0,4414.0,4414.0,8.1,8.1,2.9,62.3,4.8,8.8,Missing,7.0,missing,4,1,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
20875,2002,Professional Services,sales & marketing,trading,ASP,226.0,889.0,889.0,3.9,3.9,2.9,30.25,4.8,7.0,Missing,7.0,missing,2,0,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
24911,1999,Communication,communications,missing,Periproducer,118.0,212.0,212.0,1.8,1.8,2.9,59.0,11.8,2.0,5-8,5.0,missing,4,0,0.0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
13152,1999,Communication,communications,missing,Periproducer,64.0,606.0,606.0,9.5,9.5,2.9,32.0,16.0,2.0,2,2.0,missing,4,0,0.0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26508,1993,Manufacturing,manufacturing; transport & storage,management information system,IDEAL,830.0,2632.0,2878.0,3.2,3.5,6.0,46.1,15.4,18.0,3-4,3.0,joint application development (jad),6,7,0.0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
10705,2000,Communication,communications,transaction/production system,SLOGAN,193.0,1915.0,2992.0,9.9,10.8,2.9,30.25,4.8,4.0,Missing,7.0,missing,4,0,0.0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
12621,2003,Communication,communications,business; customer billing/relationship management,SLOGAN,193.0,400.0,625.0,9.9,10.8,2.9,30.25,4.8,1.0,Missing,7.0,missing,7,0,0.0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
24296,2000,Communication,communications,transaction/production system,SLOGAN,193.0,3162.0,4941.0,9.9,10.8,2.9,30.25,4.8,3.0,Missing,7.0,missing,4,0,0.0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
11903,2002,Insurance,insurance,financial transaction process/accounting,Access,479.0,1183.0,1183.0,2.5,2.5,2.9,95.8,4.8,5.0,Missing,7.0,waterfall (incl linear processing & ssadm),3,0,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
23229,1997,Utilities,"electricity, gas, water",decision support system,Access,337.0,591.0,657.0,1.8,1.9,2.9,42.1,21.1,8.0,2,2.0,joint application development (jad),6,1,0.0,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True
17786,2001,Service Industry,food processing,financial transaction process/accounting,APPS,1777.0,20000.0,20000.0,11.3,11.3,2.9,163.0,4.8,10.9,Missing,7.0,waterfall (incl linear processing & ssadm),3,0,0.0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
31862,2001,Service Industry,food processing,financial transaction process/accounting,APPS,1308.0,8172.0,8172.0,6.2,6.2,2.9,120.0,4.8,10.9,Missing,7.0,waterfall (incl linear processing & ssadm),3,0,0.0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
13597,2001,Service Industry,food processing,financial transaction process/accounting,APPS,1220.0,7634.0,7634.0,6.3,6.3,2.9,111.9,4.8,10.9,Missing,7.0,waterfall (incl linear processing & ssadm),3,0,0.0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
24095,2004,Missing,missing,missing,Unix Shell,296.0,1976.0,1976.0,6.7,6.7,2.9,60.4,4.8,4.9,Missing,7.0,missing,2,0,0.0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
25389,2004,Missing,missing,missing,Unix Shell,54.0,399.0,399.0,7.4,7.4,2.9,20.8,4.8,2.6,Missing,7.0,missing,2,0,0.0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
10355,2004,Missing,missing,missing,Unix Shell,50.0,253.0,253.0,5.1,5.1,2.9,9.3,4.8,5.4,Missing,7.0,missing,2,0,0.0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
16460,2004,Missing,missing,missing,Upfront,388.0,799.0,799.0,2.1,2.1,2.9,228.2,4.8,1.7,Missing,7.0,missing,2,0,0.0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
28521,2004,Missing,missing,missing,Upfront,17.0,117.0,117.0,6.9,6.9,2.9,15.5,4.8,1.1,Missing,7.0,missing,2,0,0.0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
19312,2004,Missing,missing,missing,Upfront,126.0,266.0,266.0,2.1,2.1,2.9,28.0,4.8,4.5,Missing,7.0,missing,2,0,0.0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
29673,2006,Missing,missing,missing,ADO.Net,283.0,3604.0,3604.0,12.7,12.7,2.9,123.0,4.8,2.3,Missing,7.0,missing,2,0,0.0,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
10174,2000,Missing,missing,missing,Spreadsheet,582.0,2632.0,2632.0,4.5,4.5,2.9,97.0,13.9,6.0,5-8,7.0,missing,4,2,0.0,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
15315,1999,Communication,communications,missing,PERIPHONICS,370.0,6390.0,6390.0,17.3,17.3,2.9,33.6,1.6,11.0,21-30,21.0,missing,4,0,0.0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
15372,1999,Communication,communications,missing,PERIPHONICS,155.0,3234.0,3234.0,20.9,20.9,2.9,14.1,2.0,11.0,5-8,7.0,missing,4,0,0.0,0,0,0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26944,2000,Manufacturing,chemicals,complex process control,RPG,193.0,1586.0,1586.0,9.9,10.8,2.9,30.25,4.8,7.0,Missing,7.0,missing,4,4,0.0,0,0,0,0,0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
28958,2006,Missing,missing,missing,RPG,76.0,1151.0,1151.0,15.1,15.1,2.9,58.5,4.8,1.3,Missing,7.0,missing,2,0,0.0,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
10393,2002,Service Industry,transport & storage,missing,RPG,212.0,756.0,756.0,3.6,3.6,2.9,57.3,4.8,3.7,Missing,7.0,waterfall (incl linear processing & ssadm),3,0,0.0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
13194,2004,Missing,missing,missing,Perl,514.0,781.0,781.0,1.5,1.5,2.9,205.6,4.8,2.5,Missing,7.0,missing,2,0,0.0,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
31482,2004,Missing,missing,missing,Perl,249.0,1186.0,1186.0,4.8,4.8,2.9,88.9,4.8,2.8,Missing,7.0,missing,2,0,0.0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
20376,2000,Missing,missing,transaction/production system,CICS,143.0,3347.0,3347.0,23.4,23.4,2.9,15.4,5.1,9.3,3-4,3.0,missing,2,0,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
20735,2002,Missing,missing,decision support system,CICS,231.0,7104.0,7104.0,30.8,30.8,2.9,28.9,4.8,8.0,5-8,6.0,missing,2,1,0.0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
17327,2000,Missing,missing,management information system,CICS,220.0,3182.0,3182.0,14.5,14.5,2.9,26.5,8.8,8.3,3-4,3.0,missing,2,0,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
19031,2011,Communication,telecommunications,catalogue/register of things or events; workflow support & management,J2EE,99.0,1391.0,1673.0,14.1,16.9,131.3,24.8,2.5,4.0,9-14,10.0,multifunctional teams,14,4,1.0,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
21907,2001,Government,public administration,missing,COGNOS,82.0,892.0,892.0,10.9,10.9,2.9,16.4,4.8,5.0,Missing,7.0,waterfall (incl linear processing & ssadm),7,2,0.0,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
28779,1999,Communication,communications,missing,DRIFT,291.0,396.0,396.0,1.4,1.4,2.9,291.0,97.0,1.0,3-4,3.0,missing,4,0,0.0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
27191,1998,Communication,telecommunication,missing,DRIFT,193.0,499.0,601.0,9.9,10.8,2.9,30.25,4.8,3.0,Missing,7.0,missing,2,0,0.0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
14391,2012,Logistics,logistics,business application,Azure,894.0,4769.0,4769.0,5.3,5.3,0.0,104.0,4.8,8.6,Missing,7.0,missing,2,0,0.0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
32714,2008,Banking,banking,financial transaction process/accounting,Visual FoxPro,156.0,1232.0,1232.0,7.9,7.9,2.9,25.2,4.8,6.2,Missing,7.0,missing,3,0,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
14637,2001,Missing,missing,missing,EJB,176.0,1562.0,1562.0,8.9,8.9,2.9,53.3,4.8,3.3,Missing,7.0,waterfall (incl linear processing & ssadm),3,1,0.0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True
23445,2006,Banking,banking,financial transaction process/accounting,AppBuilder,123.0,2987.0,2987.0,24.3,24.3,2.9,1.4,4.8,85.2,Missing,7.0,missing,3,0,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
32161,2005,Banking,banking,financial transaction process/accounting,AppBuilder,302.0,8718.0,8718.0,28.9,28.9,2.9,30.25,4.8,7.0,Missing,7.0,missing,3,0,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
30426,2004,Banking,banking,financial transaction process/accounting,AppBuilder,1662.0,9649.0,9649.0,5.8,5.8,0.0,83.1,6.9,20.0,9-14,12.0,missing,12,5,0.0,1,0,0,0,0,0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
12089,2013,Communication,telecommunications,workflow support & management,BPM,70.0,473.0,473.0,6.8,6.8,2.9,33.3,4.8,2.1,Missing,7.0,waterfall (incl linear processing & ssadm),3,0,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
15163,2013,Communication,telecommunications,workflow support & management,BPM,136.0,195.0,195.0,1.4,1.4,2.9,54.4,4.8,2.5,Missing,7.0,waterfall (incl linear processing & ssadm),3,0,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
22957,2014,Communication,telecommunications,workflow support & management,BPM,63.0,1063.0,1063.0,16.9,16.9,2.9,14.7,4.8,4.3,Missing,7.0,waterfall (incl linear processing & ssadm),3,0,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
16134,2008,Manufacturing,aerospace / automotive,management or performance reporting,Datastage,498.0,9283.0,9283.0,18.6,18.6,2.9,99.6,14.2,5.0,5-8,7.0,missing,14,0,0.0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
23687,2008,Manufacturing,aerospace / automotive,management or performance reporting,Datastage,647.0,12815.0,12815.0,19.8,19.8,2.9,80.9,6.7,8.0,9-14,12.0,missing,13,0,1.0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
15208,1995,Missing,missing,missing,Object oriented language,901.0,19070.0,19070.0,21.2,21.2,316.3,45.1,3.8,20.0,9-14,12.0,missing,4,0,0.0,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
20486,1998,Missing,missing,missing,Object oriented language,446.0,1862.0,1862.0,4.2,4.2,2.9,55.8,27.9,8.0,2,2.0,missing,4,0,0.0,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26675,1999,Missing,missing,missing,Object oriented language,143.0,570.0,570.0,4.0,4.0,2.9,35.8,17.9,4.0,2,2.0,missing,4,0,0.0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
11332,2013,Insurance,insurance,unknown,Formspath,55.0,76.0,76.0,1.4,1.4,2.9,36.7,4.8,1.5,Missing,7.0,waterfall (incl linear processing & ssadm),3,0,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
13925,2014,Insurance,insurance,unknown,Formspath,77.0,293.0,293.0,3.8,3.8,2.9,110.0,4.8,0.7,Missing,7.0,waterfall (incl linear processing & ssadm),3,0,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
30117,2013,Insurance,insurance,unknown,Formspath,70.0,89.0,89.0,1.3,1.3,2.9,31.8,4.8,2.2,Missing,7.0,waterfall (incl linear processing & ssadm),3,0,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
12579,1999,Electronics & Computers,computers & software,management information system,ABF,177.0,10501.0,10501.0,59.3,59.3,2.9,14.8,0.7,12.0,15-20,20.0,missing,4,0,0.0,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
11414,2000,Professional Services,missing,executive information system,ABF,193.0,202386.0,202386.0,9.9,10.8,2.9,30.25,4.8,7.0,Missing,7.0,timeboxing,4,5,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
31069,2001,Missing,missing,transaction/production system,Huron/Object Star,178.0,2213.0,2213.0,12.4,12.4,2.9,35.6,9.4,5.0,3-4,3.8,missing,2,1,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
11747,2004,Government,public administration,missing,Visual Basic,400.0,594.0,594.0,1.5,1.5,2.9,48.2,4.8,8.3,Missing,7.0,missing,3,0,0.0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
20173,2003,Missing,missing,missing,Visual Basic,15.0,470.0,470.0,31.3,31.3,2.9,10.0,4.8,1.5,Missing,7.0,missing,2,0,0.0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
