project_prf_year_of_project,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_max_team_size,process_pmf_docs,tech_tf_tools_used,external_eef_organisation_type_banking_insurance_stock,external_eef_organisation_type_banking,external_eef_organisation_type_communications,external_eef_organisation_type_education_institution,external_eef_organisation_type_financial_banking_insurance_stock,external_eef_organisation_type_financial_property_and_business_services,external_eef_organisation_type_government,external_eef_organisation_type_medical_and_health_care,external_eef_organisation_type_transport_and_storage,external_eef_organisation_type_wholesale_and_retail_trade,external_eef_industry_sector_banking,external_eef_industry_sector_financial,project_prf_application_group_business_application,project_prf_application_group_infrastructure_software,project_prf_application_group_missing,project_prf_application_group_real_time_application,project_prf_development_type_enhancement,project_prf_development_type_new_development,project_prf_development_type_re_development,tech_tf_development_platform_mf,tech_tf_development_platform_mr,tech_tf_development_platform_missing,tech_tf_development_platform_multi,tech_tf_development_platform_pc,tech_tf_development_platform_proprietary,tech_tf_language_type_3gl,tech_tf_language_type_4gl,tech_tf_language_type_5gl,tech_tf_language_type_missing,functional_size_group_l_1000_2999,functional_size_group_m_100_999,functional_size_group_s_100,functional_size_group_xl_3000_8999,functional_size_group_xxl_9000_17999,project_prf_relative_size_l,project_prf_relative_size_m1,project_prf_relative_size_m2,project_prf_relative_size_missing,project_prf_relative_size_s,project_prf_relative_size_xl,project_prf_relative_size_xs,project_prf_relative_size_xxl,project_prf_relative_size_xxs,project_prf_team_size_group_1,project_prf_team_size_group_15_20,project_prf_team_size_group_2,project_prf_team_size_group_21_30,project_prf_team_size_group_3_4,project_prf_team_size_group_31_40,project_prf_team_size_group_5_8,project_prf_team_size_group_9_14,project_prf_team_size_group_missing,process_pmf_development_methodologies_agile_development,process_pmf_development_methodologies_lean,process_pmf_development_methodologies_missing,process_pmf_development_methodologies_unified_process,process_pmf_development_methodologies_waterfall_incl_linear_processing_and_ssadm,tech_tf_architecture_client_server,tech_tf_architecture_missing,tech_tf_architecture_multi_tier,tech_tf_architecture_multi_tier_client_server,tech_tf_architecture_multi_tier_with_web_public_interface,tech_tf_architecture_stand_alone,external_eef_data_quality_rating_a,external_eef_data_quality_rating_d,project_prf_case_tool_used_missing,project_prf_case_tool_used_no,project_prf_case_tool_used_yes,tech_tf_client_server_don_t_know,tech_tf_client_server_missing,tech_tf_client_server_yes,tech_tf_dbms_used_missing,tech_tf_dbms_used_yes
2014,customer billing/relationship management,Script Language,291.50922,4.97928,2,0,0,0,1,0,1,0,0,0,0,0,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,operating system or software utility,"Shell, C",194.79974,5.5475235,2,1,0,1,1,1,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,surveillance and security,Java,134.95041,6.1836367,14,0,0,0,0,0,0,0,0,0,0,1,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
2014,missing,VisualAge,73.29045,4.0385075,6,2,0,1,0,0,0,0,0,0,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,online analysis and reporting,Java,1131.8419,11.971535,4,2,0,0,0,0,0,1,1,1,0,1,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,workflow support & management,C#,1548.3759,12.243472,2,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,COBOL,62.647186,6.8376555,2,0,0,0,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2014,financial transaction process/accounting,Proprietary Agile Platform,65.270065,4.7413783,3,0,0,1,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,surveillance and security,C#,3.2047715,1.0124948,8,0,0,1,0,0,0,0,1,1,0,0,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2014,missing,C#,9.835468,1.1495976,2,0,0,1,1,0,0,0,0,0,0,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2014,auditing management,COBOL,28.54259,3.4115021,10,1,0,1,0,0,0,0,0,0,0,0,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2014,financial transaction process/accounting,COBOL,23.983414,1.3359166,10,2,0,1,0,0,0,0,1,0,0,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2014,financial transaction process/accounting,COBOL,319.7851,7.8745656,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,AppBuilder,311.94254,3.6260586,2,0,0,1,0,1,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,C#,356.5664,3.4388878,10,0,0,1,0,0,0,1,0,0,0,0,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,PL/I,45.39987,1.4818482,4,0,0,0,0,0,0,0,0,1,0,0,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,Java,51.129105,2.6443772,2,0,0,1,0,0,0,0,0,0,0,0,True,True,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,AppBuilder,1121.0652,10.776532,2,2,0,1,0,0,0,1,0,0,0,0,False,True,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,mobile application,Pro*C,717.46735,15.39264,3,0,0,1,0,0,0,1,0,0,0,0,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2014,financial transaction process/accounting,.Net,470.51306,4.0677104,2,0,0,1,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2014,financial transaction process/accounting,SAPIENS,557.35535,8.53287,10,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,customer billing/relationship management,C#,6.1367273,1.0532393,2,2,0,1,0,0,0,0,0,0,1,0,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,missing,iOS,1727.342,2.9886434,2,0,0,1,0,1,0,1,0,1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2014,financial transaction process/accounting,COBOL,589.74725,7.9564843,5,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,Java,18.911922,2.5829852,2,0,0,1,0,0,0,0,0,0,0,0,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,management or performance reporting; online analysis and reporting,Java,29.49571,1.226627,3,0,0,1,1,0,0,0,0,0,1,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2014,workflow support & management,C#,136.25441,2.695269,2,0,0,1,1,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2014,financial transaction process/accounting,ASP,353.63562,7.4842606,2,0,0,1,1,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting; workflow support & management,COBOL,40.784695,1.6701944,3,0,0,1,0,0,0,0,0,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,HLL/WB,1355.7976,12.6907015,3,0,0,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,customer billing/relationship management,.Net,130.08603,2.6023252,9,5,0,1,0,1,0,0,1,0,0,0,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
2014,financial transaction process/accounting,COBOL,79.68859,1.997506,6,0,0,1,0,0,0,1,0,0,0,0,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
2014,financial transaction process/accounting,Script Language,140.17622,6.1809998,2,0,0,1,0,0,0,1,0,0,0,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2014,financial transaction process/accounting,FOCUS,1416.3116,14.216213,3,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2014,financial transaction process/accounting,COBOL,2125.3396,6.5133104,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2014,business application,COBOL,1390.0177,3.0862784,8,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,Java,14.720771,1.7702954,9,2,0,0,0,1,0,0,1,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,mobile application,COBOL,1976.3053,3.017,4,0,0,1,0,0,0,0,1,0,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,COBOL,910.0732,6.8823543,2,2,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,surveillance and security,.Net,49.22343,4.05381,2,0,0,1,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,Missing,479.08008,6.7073727,4,0,0,1,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2014,customer billing/relationship management,Java,52.332306,1.0256467,2,2,0,1,0,0,0,0,0,1,0,1,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,missing,COBOL,233.55911,3.3872178,11,0,0,1,0,1,0,0,1,0,0,0,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,management or performance reporting; online analysis and reporting,.Net,233.51427,1.5874418,2,0,0,1,0,0,0,1,1,0,0,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,C#,21.246798,2.0643108,3,0,0,1,0,1,0,0,0,0,0,0,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,Java,110.42268,5.130813,5,0,0,1,0,0,0,0,0,1,0,0,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2014,business application,COBOL,467.1584,3.4754212,14,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
2014,customer billing/relationship management,Missing,118.13661,1.8372601,8,1,0,0,0,0,0,1,0,0,1,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,Java,504.53674,1.1999218,2,1,0,1,0,1,0,0,0,1,0,1,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2014,management or performance reporting,COBOL,133.58577,1.7443539,6,0,0,0,0,0,0,0,1,1,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2014,financial transaction process/accounting,Java,164.30347,1.8487688,12,0,0,1,0,0,0,0,1,0,0,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,HLL/WB,718.0768,3.5708408,2,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2014,missing,Java,479.83563,1.40092,8,0,0,1,1,1,0,0,1,1,1,1,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,COBOL,58.942223,2.9172,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,management or performance reporting,VisualAge,376.5156,3.045681,3,0,0,0,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,Java,89.9308,1.9501891,10,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,missing,COBOL,20.31257,11.34517,2,0,0,1,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2014,surveillance and security,Unix,15.435866,1.4336565,2,0,0,1,0,1,0,0,0,0,0,0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2014,financial transaction process/accounting; workflow support & management,Java,107.18741,9.5520735,2,0,0,0,1,0,0,1,0,0,0,0,True,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,Pro*C,138.25679,3.171583,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,.Net,241.09946,5.681505,16,2,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,Visual Basic,3.957026,1.0017307,16,2,0,1,1,1,0,0,0,1,1,1,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,Java,424.13937,6.4544024,4,0,0,1,0,0,0,1,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,Java,2094.7866,13.17863,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,business application,C#,3.434561,3.0671558,11,0,0,1,0,0,0,0,0,1,0,0,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,COBOL,1441.7632,3.8730414,10,0,0,0,0,0,0,1,0,0,0,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,C++,682.945,5.3876543,3,0,0,1,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,management or performance reporting; online analysis and reporting,COBOL,10.355552,1.3009007,16,1,0,1,0,1,0,0,1,0,1,1,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
2014,financial transaction process/accounting; workflow support & management,Java,33.54948,1.0022064,10,2,0,1,0,1,0,0,0,0,1,0,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,online analysis and reporting,Oracle,302.22073,4.0412045,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,financial transaction process/accounting,iOS,97.24252,3.1569827,2,0,0,1,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
